scan_date,target_date,symbol,exchange,pattern,forecast,prob,conf,stats,price_at_scan,change_pct,threshold,avg_return,total_bars,actual,price_actual,realized_change,correct,last_update
2026-02-02,2026-02-03,HMPRO,SET,++-+-,UP,63.1,63.1,101,6.85,-3.52,0.5,-3.52,0.0,NEUTRAL,6.85,0.0,0.0,2026-02-25 16:27:53
2026-02-02,2026-02-03,HON-HAI,TWSE,---,DOWN,51.3,51.3,102,214.5,-2.72,0.5,-2.72,0.0,UP,216.5,0.93,0.0,2026-02-25 16:30:46
2026-02-02,2026-02-03,ICHI,SET,-+-,UP,57.8,57.8,65,13.8,-0.72,0.5,-0.72,0.0,UP,14.0,1.45,1.0,2026-02-25 16:28:36
2026-02-02,2026-02-03,IDXX,NASDAQ,----,DOWN,53.6,53.6,94,639.6,-4.6,0.5,-4.6,0.0,DOWN,632.56,-1.1,1.0,2026-02-25 16:29:58
2026-02-02,2026-02-03,ILMN,NASDAQ,--,UP,66.2,66.2,103,141.13,-2.54,0.5,-2.54,0.0,DOWN,135.43,-4.04,0.0,2026-02-25 16:30:27
2026-02-02,2026-02-03,INTC,NASDAQ,-+,DOWN,57.6,57.6,102,48.81,5.04,0.5,5.04,0.0,UP,49.25,0.9,0.0,2026-02-25 16:29:25
2026-02-02,2026-02-03,INTU,NASDAQ,-----,UP,60.8,60.8,102,487.12,-2.37,0.5,-2.37,0.0,DOWN,434.09,-10.89,0.0,2026-02-25 16:29:27
2026-02-02,2026-02-03,ISRG,NASDAQ,+-----,UP,55.0,55.0,102,496.73,-1.49,0.5,-1.49,0.0,DOWN,478.88,-3.59,0.0,2026-02-25 16:29:30
2026-02-02,2026-02-03,IVL,SET,-++++---,UP,61.2,61.2,94,20.1,-1.47,0.5,-1.47,0.0,DOWN,19.9,-1.0,0.0,2026-02-25 16:27:54
2026-02-02,2026-02-03,JD-COM,HKEX,+++-+---,UP,55.9,55.9,19,110.5,-1.69,0.5,-1.69,0.0,DOWN,109.7,-0.72,0.0,2026-02-25 16:30:38
2026-02-02,2026-02-03,JD-HEALTH,HKEX,-,UP,58.8,58.8,20,60.95,-3.64,0.5,-3.64,0.0,DOWN,60.3,-1.07,0.0,2026-02-25 16:30:44
2026-02-02,2026-02-03,JMART,SET,--,DOWN,58.5,58.5,87,7.1,-2.07,0.5,-2.07,0.0,UP,7.3,2.82,0.0,2026-02-25 16:28:37
2026-02-02,2026-02-03,JMT,SET,---+----,DOWN,53.8,53.8,63,8.3,-2.35,0.5,-2.35,0.0,UP,8.6,3.61,0.0,2026-02-25 16:28:38
2026-02-02,2026-02-03,JTS,SET,++,DOWN,53.8,53.8,97,54.75,2.34,0.5,2.34,0.0,UP,55.25,0.91,0.0,2026-02-25 16:28:39
2026-02-02,2026-02-03,KCE,SET,-,DOWN,57.5,57.5,84,18.3,-2.66,0.5,-2.66,0.0,UP,18.7,2.19,0.0,2026-02-25 16:28:40
2026-02-02,2026-02-03,KHC,NASDAQ,+-,DOWN,55.2,55.2,58,23.5,-1.01,0.5,-1.01,0.0,UP,23.87,1.57,0.0,2026-02-25 16:29:56
2026-02-02,2026-02-03,KLAC,NASDAQ,-+++++--,UP,54.7,54.7,89,1410.45,-1.22,0.5,-1.22,0.0,DOWN,1355.54,-3.89,0.0,2026-02-25 16:29:38
2026-02-02,2026-02-03,KTC,SET,-+-,UP,55.1,55.1,75,28.5,-0.87,0.5,-0.87,0.0,NEUTRAL,28.5,0.0,0.0,2026-02-25 16:27:57
2026-02-02,2026-02-03,KUAISHOU,HKEX,++--,DOWN,55.6,55.6,25,77.0,-3.93,0.5,-3.93,0.0,DOWN,73.45,-4.61,1.0,2026-02-25 16:30:41
2026-02-02,2026-02-03,LANNA,SET,-,UP,55.2,55.2,69,15.5,-0.64,0.5,-0.64,0.0,UP,15.6,0.65,1.0,2026-02-25 16:28:43
2026-02-02,2026-02-03,LARGAN,TWSE,---,UP,58.7,58.7,126,2355.0,-2.28,0.5,-2.28,0.0,NEUTRAL,2350.0,-0.21,0.0,2026-02-25 16:30:50
2026-02-02,2026-02-03,LCID,NASDAQ,--+-+--,DOWN,54.5,54.5,24,10.29,-7.05,0.5,-7.05,0.0,UP,10.5,2.04,0.0,2026-02-25 16:30:29
2026-02-02,2026-02-03,LH,SET,+--++--+,DOWN,58.8,58.8,90,3.94,1.03,0.5,1.03,0.0,UP,3.96,0.51,0.0,2026-02-25 16:27:58
2026-02-02,2026-02-03,LI-AUTO,HKEX,-+---,UP,73.5,73.5,25,64.45,-2.27,0.5,-2.27,0.0,UP,65.65,1.86,1.0,2026-02-25 16:30:39
2026-02-02,2026-02-03,LRCX,NASDAQ,+-+,DOWN,61.0,61.0,96,237.5,1.73,0.5,1.73,0.0,DOWN,230.1,-3.12,1.0,2026-02-25 16:29:33
2026-02-02,2026-02-03,LULU,NASDAQ,+-+---++,UP,51.8,51.8,73,179.08,2.62,0.5,2.62,0.0,DOWN,171.57,-4.19,0.0,2026-02-25 16:29:58
2026-02-02,2026-02-03,MAR,NASDAQ,----+-+,UP,50.3,50.3,77,319.29,1.27,0.5,1.27,0.0,NEUTRAL,318.42,-0.27,0.0,2026-02-25 16:29:49
2026-02-02,2026-02-03,MCHP,NASDAQ,+--+,DOWN,55.0,55.0,104,78.08,2.85,0.5,2.85,0.0,DOWN,76.66,-1.82,1.0,2026-02-25 16:29:57
2026-02-02,2026-02-03,MEDIATEK,TWSE,--,UP,60.3,60.3,126,1705.0,-3.12,0.5,-3.12,0.0,UP,1795.0,5.28,1.0,2026-02-25 16:30:45
2026-02-02,2026-02-03,MEGA,SET,+,DOWN,54.6,54.6,59,37.75,4.86,0.5,4.86,0.0,DOWN,37.0,-1.99,1.0,2026-02-25 16:28:44
2026-02-02,2026-02-03,MEITUAN,HKEX,--,UP,55.0,55.0,33,94.85,-2.42,0.5,-2.42,0.0,DOWN,93.2,-1.74,0.0,2026-02-25 16:30:35
2026-02-02,2026-02-03,META,NASDAQ,-+--,UP,55.1,55.1,59,706.41,-1.41,0.5,-1.41,0.0,DOWN,691.7,-2.08,0.0,2026-02-25 16:29:13
2026-02-02,2026-02-03,MINT,SET,+,DOWN,62.5,62.5,100,24.0,4.8,0.5,4.8,0.0,UP,24.9,3.75,0.0,2026-02-25 16:27:59
2026-02-02,2026-02-03,MRNA,NASDAQ,+--,UP,65.5,65.5,38,42.55,-3.45,0.5,-3.45,0.0,DOWN,42.2,-0.82,0.0,2026-02-25 16:29:42
2026-02-02,2026-02-03,MSFT,NASDAQ,---,UP,64.5,64.5,111,423.37,-1.61,0.5,-1.61,0.0,DOWN,411.21,-2.87,0.0,2026-02-25 16:29:10
2026-02-02,2026-02-03,MTC,SET,-++++--,DOWN,52.5,52.5,53,32.5,-3.7,0.5,-3.7,0.0,UP,33.25,2.31,0.0,2026-02-25 16:28:00
2026-02-02,2026-02-03,MU,NASDAQ,-+,DOWN,56.4,56.4,101,437.8,5.52,0.5,5.52,0.0,DOWN,419.44,-4.19,1.0,2026-02-25 16:29:41
2026-02-02,2026-02-03,NETEASE,HKEX,-+-+---,UP,61.0,61.0,25,197.9,-3.46,0.5,-3.46,0.0,NEUTRAL,198.5,0.3,0.0,2026-02-25 16:30:42
2026-02-02,2026-02-03,NEX,SET,+,DOWN,52.2,52.2,70,1.12,0.9,0.5,0.9,0.0,UP,1.13,0.89,0.0,2026-02-25 16:28:44
2026-02-02,2026-02-03,NFLX,NASDAQ,-,UP,51.6,51.6,80,82.76,-0.87,0.5,-0.87,0.0,DOWN,79.94,-3.41,0.0,2026-02-25 16:29:22
2026-02-02,2026-02-03,NIO,HKEX,++-++-+-,UP,57.1,57.1,16,36.88,-4.51,0.5,-4.51,0.0,DOWN,36.34,-1.46,0.0,2026-02-25 16:30:41
2026-02-02,2026-02-03,NVDA,NASDAQ,++-+++--,UP,56.2,56.2,95,185.61,-2.89,0.5,-2.89,0.0,DOWN,180.34,-2.84,0.0,2026-02-25 16:29:15
2026-02-02,2026-02-03,NXPI,NASDAQ,+---+--+,UP,50.8,50.8,60,231.08,2.18,0.5,2.18,0.0,DOWN,220.66,-4.51,0.0,2026-02-25 16:29:51
2026-02-02,2026-02-03,ODFL,NASDAQ,+,UP,57.0,57.0,98,186.13,7.47,0.5,7.47,0.0,UP,189.77,1.96,1.0,2026-02-25 16:30:10
2026-02-02,2026-02-03,OR,SET,------+-,DOWN,58.1,58.1,18,13.4,-1.47,0.5,-1.47,0.0,UP,13.5,0.75,0.0,2026-02-25 16:28:01
2026-02-02,2026-02-03,ORI,SET,---+--+-,DOWN,55.7,55.7,44,1.7,-1.16,0.5,-1.16,0.0,UP,1.77,4.12,0.0,2026-02-25 16:28:46
2026-02-02,2026-02-03,OSP,SET,+++,UP,54.6,54.6,39,17.9,1.13,0.5,1.13,0.0,DOWN,17.8,-0.56,0.0,2026-02-25 16:28:02
2026-02-02,2026-02-03,PANW,NASDAQ,-,DOWN,52.7,52.7,59,175.42,-0.88,0.5,-0.88,0.0,DOWN,166.24,-5.23,1.0,2026-02-25 16:29:43
2026-02-02,2026-02-03,PAYX,NASDAQ,+-,UP,55.1,55.1,92,102.47,-0.64,0.5,-0.64,0.0,DOWN,97.15,-5.19,0.0,2026-02-25 16:30:06
2026-02-02,2026-02-03,PCAR,NASDAQ,+,UP,55.7,55.7,88,124.61,1.38,0.5,1.38,0.0,UP,127.9,2.64,1.0,2026-02-25 16:30:08
2026-02-02,2026-02-03,PDD,NASDAQ,-+,DOWN,54.1,54.1,33,103.45,2.38,0.5,2.38,0.0,NEUTRAL,103.32,-0.13,0.0,2026-02-25 16:30:01
2026-02-02,2026-02-03,PEP,NASDAQ,++,UP,51.3,51.3,94,155.2,1.02,0.5,1.02,0.0,UP,162.85,4.93,1.0,2026-02-25 16:29:16
2026-02-02,2026-02-03,PLANB,SET,---++-+-,DOWN,52.5,52.5,53,3.58,-1.65,0.5,-1.65,0.0,UP,3.66,2.23,0.0,2026-02-25 16:28:03
2026-02-02,2026-02-03,PR9,SET,-+++-++-,UP,62.6,62.6,34,18.5,-2.63,0.5,-2.63,0.0,UP,19.0,2.7,1.0,2026-02-25 16:28:47
2026-02-02,2026-02-03,PSL,SET,+,UP,50.6,50.6,82,6.4,0.79,0.5,0.79,0.0,DOWN,6.35,-0.78,0.0,2026-02-25 16:28:48
2026-02-02,2026-02-03,PTG,SET,+,DOWN,52.3,52.3,46,7.65,1.32,0.5,1.32,0.0,UP,7.75,1.31,0.0,2026-02-25 16:28:49
2026-02-02,2026-02-03,PTT,SET,-+,UP,55.0,55.0,11,34.25,0.74,0.5,0.74,0.0,UP,34.5,0.73,1.0,2026-02-25 16:28:04
2026-02-02,2026-02-03,PYPL,NASDAQ,-----,DOWN,57.7,57.7,66,52.33,-0.68,0.5,-0.68,0.0,DOWN,41.7,-20.31,1.0,2026-02-25 16:29:36
2026-02-02,2026-02-03,QCOM,NASDAQ,+,DOWN,51.0,51.0,76,152.62,0.68,0.5,0.68,0.0,DOWN,147.18,-3.56,1.0,2026-02-25 16:29:24
2026-02-02,2026-02-03,QH,SET,-,UP,51.0,51.0,79,1.28,-0.78,0.5,-0.78,0.0,UP,1.29,0.78,1.0,2026-02-25 16:28:50
2026-02-02,2026-02-03,QUANTA,TWSE,---,DOWN,55.3,55.3,86,273.0,-2.5,0.5,-2.5,0.0,UP,276.5,1.28,0.0,2026-02-25 16:30:48
2026-02-02,2026-02-03,RATCH,SET,-+-,UP,60.2,60.2,83,30.75,-0.81,0.5,-0.81,0.0,DOWN,30.5,-0.81,0.0,2026-02-25 16:28:07
2026-02-02,2026-02-03,REGN,NASDAQ,-+,UP,50.6,50.6,82,755.02,1.83,0.5,1.83,0.0,UP,759.18,0.55,1.0,2026-02-25 16:29:36
2026-02-02,2026-02-03,RIVN,NASDAQ,--,UP,60.5,60.5,23,14.44,-2.1,0.5,-2.1,0.0,NEUTRAL,14.41,-0.21,0.0,2026-02-25 16:30:24
2026-02-02,2026-02-03,ROKU,NASDAQ,-+,UP,52.2,52.2,35,96.18,1.03,0.5,1.03,0.0,DOWN,93.88,-2.39,0.0,2026-02-25 16:30:11
2026-02-02,2026-02-03,ROST,NASDAQ,++,DOWN,51.9,51.9,67,190.11,0.77,0.5,0.77,0.0,UP,191.12,0.53,0.0,2026-02-25 16:30:09
2026-02-02,2026-02-03,SAWAD,SET,++----,DOWN,55.2,55.2,58,24.5,-2.0,0.5,-2.0,0.0,UP,25.5,4.08,0.0,2026-02-25 16:28:08
2026-02-02,2026-02-03,SCC,SET,-+-,UP,50.7,50.7,77,204.0,-0.97,0.5,-0.97,0.0,UP,210.0,2.94,1.0,2026-02-25 16:28:10
2026-02-02,2026-02-03,SCGP,SET,+--+-,DOWN,51.0,51.0,25,19.8,-1.0,0.5,-1.0,0.0,DOWN,19.7,-0.51,1.0,2026-02-25 16:28:11
2026-02-02,2026-02-03,SINGER,SET,+----,DOWN,54.0,54.0,68,4.66,-2.1,0.5,-2.1,0.0,UP,4.86,4.29,0.0,2026-02-25 16:28:52
2026-02-02,2026-02-03,SISB,SET,-,UP,60.9,60.9,28,10.2,-1.92,0.5,-1.92,0.0,UP,10.7,4.9,1.0,2026-02-25 16:28:53
2026-02-02,2026-02-03,SJWD,SET,---,DOWN,53.7,53.7,51,6.85,-1.44,0.5,-1.44,0.0,UP,7.1,3.65,0.0,2026-02-25 16:28:53
2026-02-02,2026-02-03,SNNP,SET,+-,DOWN,57.9,57.9,22,7.1,-0.7,0.5,-0.7,0.0,DOWN,7.05,-0.7,1.0,2026-02-25 16:28:54
2026-02-02,2026-02-03,SNPS,NASDAQ,+---,UP,54.9,54.9,92,457.89,-1.55,0.5,-1.55,0.0,DOWN,419.14,-8.46,0.0,2026-02-25 16:29:44
2026-02-02,2026-02-03,SPALI,SET,-,UP,50.3,50.3,94,18.1,-0.55,0.5,-0.55,0.0,UP,18.2,0.55,1.0,2026-02-25 16:28:55
2026-02-02,2026-02-03,SPRC,SET,-,DOWN,55.2,55.2,48,6.6,-2.22,0.5,-2.22,0.0,DOWN,6.45,-2.27,1.0,2026-02-25 16:28:55
2026-02-02,2026-02-03,STA,SET,-+,DOWN,55.2,55.2,99,13.0,1.56,0.5,1.56,0.0,UP,13.1,0.77,0.0,2026-02-25 16:28:11
2026-02-02,2026-02-03,STGT,SET,--+-----,DOWN,51.6,51.6,32,8.6,-3.91,0.5,-3.91,0.0,UP,8.7,1.16,0.0,2026-02-25 16:28:12
2026-02-02,2026-02-03,SUNNY-OPT,HKEX,-,DOWN,51.7,51.7,76,60.0,-4.15,0.5,-4.15,0.0,UP,60.45,0.75,0.0,2026-02-25 16:30:43
2026-02-02,2026-02-03,TASCO,SET,-+-,DOWN,53.2,53.2,92,13.8,-2.13,0.5,-2.13,0.0,UP,13.9,0.72,0.0,2026-02-25 16:28:58
2026-02-02,2026-02-03,TCAP,SET,+-,UP,51.0,51.0,79,56.25,-4.66,0.5,-4.66,0.0,UP,56.75,0.89,1.0,2026-02-25 16:28:59
2026-02-02,2026-02-03,TEAM,NASDAQ,+++-+---,DOWN,56.7,56.7,57,113.7,-3.79,0.5,-3.79,0.0,DOWN,105.0,-7.65,1.0,2026-02-25 16:30:12
2026-02-02,2026-02-03,TENCENT,HKEX,--,UP,56.7,56.7,108,598.5,-1.24,0.5,-1.24,0.0,DOWN,581.0,-2.92,0.0,2026-02-25 16:30:34
2026-02-02,2026-02-03,THG,SET,------,DOWN,53.3,53.3,8,8.45,-1.74,0.5,-1.74,0.0,UP,8.55,1.18,0.0,2026-02-25 16:29:00
2026-02-02,2026-02-03,TIDLOR,SET,-+-+----,DOWN,52.1,52.1,25,16.5,-2.94,0.5,-2.94,0.0,UP,17.1,3.64,0.0,2026-02-25 16:28:13
2026-02-02,2026-02-03,TIPH,SET,-,DOWN,51.7,51.7,45,20.0,-0.99,0.5,-0.99,0.0,UP,20.1,0.5,0.0,2026-02-25 16:29:01
2026-02-02,2026-02-03,TKN,SET,--+,UP,55.0,55.0,33,4.1,0.99,0.5,0.99,0.0,UP,4.18,1.95,1.0,2026-02-25 16:29:02
2026-02-02,2026-02-03,TKS,SET,-++-+,DOWN,60.7,60.7,101,6.25,0.81,0.5,0.81,0.0,UP,6.4,2.4,0.0,2026-02-25 16:29:03
2026-02-02,2026-02-03,TMUS,NASDAQ,+-+++-,UP,51.1,51.1,70,194.99,-1.13,0.5,-1.13,0.0,UP,197.68,1.38,1.0,2026-02-25 16:29:19
2026-02-02,2026-02-03,TOA,SET,--,UP,58.5,58.5,38,14.0,-3.45,0.5,-3.45,0.0,UP,14.2,1.43,1.0,2026-02-25 16:29:04
2026-02-02,2026-02-03,TOP,SET,-,UP,51.3,51.3,97,42.5,-0.58,0.5,-0.58,0.0,UP,42.75,0.59,1.0,2026-02-25 16:28:15
2026-02-02,2026-02-03,TPIPL,SET,-++---,DOWN,59.9,59.9,110,0.71,-2.74,0.5,-2.74,0.0,DOWN,0.7,-1.41,1.0,2026-02-25 16:29:05
2026-02-02,2026-02-03,TPIPP,SET,-,DOWN,57.1,57.1,44,1.82,-0.55,0.5,-0.55,0.0,UP,1.84,1.1,0.0,2026-02-25 16:29:06
2026-02-02,2026-02-03,TQM,SET,-,DOWN,54.2,54.2,32,11.9,-0.83,0.5,-0.83,0.0,UP,12.3,3.36,0.0,2026-02-25 16:29:07
2026-02-02,2026-02-03,TRUE,SET,++-+,UP,60.0,60.0,18,11.7,0.86,0.5,0.86,0.0,UP,11.9,1.71,1.0,2026-02-25 16:28:16
2026-02-02,2026-02-03,TSLA,NASDAQ,-+-,DOWN,55.3,55.3,84,421.81,-2.0,0.5,-2.0,0.0,NEUTRAL,421.96,0.04,0.0,2026-02-25 16:29:14
2026-02-02,2026-02-03,TSMC,TWSE,++-++---,UP,61.0,61.0,115,1765.0,-0.56,0.5,-0.56,0.0,UP,1800.0,1.98,1.0,2026-02-25 16:30:44
2026-02-02,2026-02-03,TTB,SET,+-,DOWN,52.9,52.9,91,1.98,-1.98,0.5,-1.98,0.0,UP,1.99,0.51,0.0,2026-02-25 16:28:17
2026-02-02,2026-02-03,TU,SET,+---,UP,56.0,56.0,99,11.5,-2.54,0.5,-2.54,0.0,UP,11.7,1.74,1.0,2026-02-25 16:28:18
2026-02-02,2026-02-03,TXN,NASDAQ,++-+,DOWN,63.0,63.0,104,225.01,4.39,0.5,4.39,0.0,NEUTRAL,225.21,0.09,0.0,2026-02-25 16:29:20
2026-02-02,2026-02-03,UMC,TWSE,---,UP,63.9,63.9,108,60.7,-2.72,0.5,-2.72,0.0,NEUTRAL,60.8,0.16,0.0,2026-02-25 16:30:47
2026-02-02,2026-02-03,VGI,SET,++---,DOWN,53.8,53.8,71,0.84,-2.33,0.5,-2.33,0.0,UP,0.85,1.19,0.0,2026-02-25 16:29:08
2026-02-02,2026-02-03,VRSK,NASDAQ,-,UP,51.4,51.4,55,214.15,-1.52,0.5,-1.52,0.0,DOWN,192.49,-10.11,0.0,2026-02-25 16:30:15
2026-02-02,2026-02-03,WHA,SET,---++-+-,DOWN,58.6,58.6,62,3.38,-2.31,0.5,-2.31,0.0,DOWN,3.34,-1.18,1.0,2026-02-25 16:28:19
2026-02-02,2026-02-03,XEL,NASDAQ,-,DOWN,52.8,52.8,86,74.5,-2.05,0.5,-2.05,0.0,UP,75.95,1.95,0.0,2026-02-25 16:30:12
2026-02-02,2026-02-03,XIAOMI,HKEX,-+-+++--,UP,62.3,62.3,33,35.06,-1.24,0.5,-1.24,0.0,DOWN,34.6,-1.31,0.0,2026-02-25 16:30:36
2026-02-02,2026-02-03,XPENG,HKEX,--+---,DOWN,57.7,57.7,15,66.8,-6.77,0.5,-6.77,0.0,NEUTRAL,66.7,-0.15,0.0,2026-02-25 16:30:40
2026-02-02,2026-02-03,ZM,NASDAQ,+++-+--+,DOWN,58.5,58.5,31,92.86,0.83,0.5,0.83,0.0,DOWN,88.73,-4.45,1.0,2026-02-25 16:30:22
2026-02-03,2026-02-04,ABNB,NASDAQ,-+-,UP,64.3,64.3,27,122.08,-7.03,0.5,-7.03,0.0,UP,124.61,2.08,1.0,2026-02-25 16:30:23
2026-02-03,2026-02-04,ADBE,NASDAQ,-,UP,53.3,53.3,89,271.93,-7.31,0.5,-7.31,0.0,UP,279.71,2.86,1.0,2026-02-25 16:29:20
2026-02-03,2026-02-04,ADI,NASDAQ,-+-,UP,59.8,59.8,114,311.29,-1.76,0.5,-1.76,0.0,UP,320.44,2.94,1.0,2026-02-25 16:29:34
2026-02-03,2026-02-04,ADP,NASDAQ,-,UP,61.6,61.6,106,235.08,-5.04,0.5,-5.04,0.0,NEUTRAL,234.67,-0.17,0.0,2026-02-25 16:29:32
2026-02-03,2026-02-04,ADSK,NASDAQ,--+-,DOWN,62.9,62.9,103,240.79,-5.78,0.5,-5.78,0.0,UP,243.41,1.09,0.0,2026-02-25 16:29:54
2026-02-03,2026-02-04,ADVANC,SET,++,DOWN,64.4,64.4,108,361.0,0.56,0.5,0.56,0.0,UP,374.0,3.6,0.0,2026-02-25 16:27:29
2026-02-03,2026-02-04,ADVANTECH,TWSE,+++---,UP,59.1,59.1,97,290.0,-0.51,0.5,-0.51,0.0,DOWN,287.5,-0.86,0.0,2026-02-25 16:30:51
2026-02-03,2026-02-04,AEP,NASDAQ,-+,UP,53.5,53.5,98,120.67,1.98,0.5,1.98,0.0,DOWN,119.98,-0.57,0.0,2026-02-25 16:29:54
2026-02-03,2026-02-04,ALIBABA,HKEX,---,UP,60.8,60.8,31,161.0,-1.41,0.5,-1.41,0.0,DOWN,159.5,-0.93,0.0,2026-02-25 16:30:35
2026-02-03,2026-02-04,AMAT,NASDAQ,+-+++-+-,DOWN,55.5,55.5,97,318.67,-2.96,0.5,-2.96,0.0,DOWN,297.6,-6.61,1.0,2026-02-25 16:29:28
2026-02-03,2026-02-04,AMD,NASDAQ,-+-,DOWN,55.7,55.7,120,242.11,-1.69,0.5,-1.69,0.0,DOWN,200.19,-17.31,1.0,2026-02-25 16:29:23
2026-02-03,2026-02-04,AMGN,NASDAQ,+-,UP,56.4,56.4,106,338.59,-1.77,0.5,-1.77,0.0,UP,366.2,8.15,1.0,2026-02-25 16:29:24
2026-02-03,2026-02-04,AMZN,NASDAQ,+---+-,DOWN,53.8,53.8,14,238.62,-1.79,0.5,-1.79,0.0,DOWN,232.99,-2.36,1.0,2026-02-25 16:29:11
2026-02-03,2026-02-04,AOT,SET,+--++,DOWN,61.5,61.5,87,51.75,1.47,0.5,1.47,0.0,UP,52.25,0.97,0.0,2026-02-25 16:27:30
2026-02-03,2026-02-04,AP,SET,--++-+-+,DOWN,59.2,59.2,101,8.95,1.13,0.5,1.13,0.0,DOWN,8.85,-1.12,1.0,2026-02-25 16:28:21
2026-02-03,2026-02-04,ASE,TWSE,++-+---+,DOWN,54.9,54.9,39,302.0,3.42,0.5,3.42,0.0,NEUTRAL,302.5,0.17,0.0,2026-02-25 16:30:49
2026-02-03,2026-02-04,ASML,NASDAQ,++-+-+-,DOWN,50.6,50.6,90,1395.88,-3.16,0.5,-3.16,0.0,DOWN,1339.13,-4.07,1.0,2026-02-25 16:29:44
2026-02-03,2026-02-04,AVGO,NASDAQ,-,UP,57.2,57.2,87,320.33,-3.26,0.5,-3.26,0.0,DOWN,308.05,-3.83,0.0,2026-02-25 16:29:16
2026-02-03,2026-02-04,AWC,SET,-++,UP,52.4,52.4,22,2.26,2.73,0.5,2.73,0.0,NEUTRAL,2.26,0.0,0.0,2026-02-25 16:27:31
2026-02-03,2026-02-04,BAIDU,HKEX,---,UP,66.7,66.7,16,141.4,-3.61,0.5,-3.61,0.0,DOWN,137.2,-2.97,0.0,2026-02-25 16:30:37
2026-02-03,2026-02-04,BCP,SET,+,DOWN,51.7,51.7,77,30.5,0.83,0.5,0.83,0.0,UP,31.5,3.28,0.0,2026-02-25 16:28:24
2026-02-03,2026-02-04,BCPG,SET,-+,UP,56.1,56.1,37,7.4,5.71,0.5,5.71,0.0,NEUTRAL,7.4,0.0,0.0,2026-02-25 16:28:25
2026-02-03,2026-02-04,BDMS,SET,--,DOWN,57.5,57.5,104,19.7,-1.01,0.5,-1.01,0.0,UP,19.9,1.02,0.0,2026-02-25 16:27:34
2026-02-03,2026-02-04,BEM,SET,+-+,DOWN,57.5,57.5,47,5.2,0.97,0.5,0.97,0.0,NEUTRAL,5.2,0.0,0.0,2026-02-25 16:27:35
2026-02-03,2026-02-04,BGRIM,SET,+,UP,58.2,58.2,32,13.4,4.69,0.5,4.69,0.0,DOWN,13.3,-0.75,0.0,2026-02-25 16:27:36
2026-02-03,2026-02-04,BIDU,NASDAQ,---,DOWN,52.1,52.1,75,144.86,-2.5,0.5,-2.5,0.0,DOWN,137.95,-4.77,1.0,2026-02-25 16:30:30
2026-02-03,2026-02-04,BIIB,NASDAQ,-,UP,59.9,59.9,100,176.76,-1.3,0.5,-1.3,0.0,UP,185.45,4.92,1.0,2026-02-25 16:30:05
2026-02-03,2026-02-04,BJC,SET,-+,DOWN,59.5,59.5,105,14.5,1.4,0.5,1.4,0.0,UP,14.6,0.69,0.0,2026-02-25 16:27:38
2026-02-03,2026-02-04,BKNG,NASDAQ,+-+-+-,DOWN,60.0,60.0,12,4644.64,-9.32,0.5,-9.32,0.0,DOWN,4607.13,-0.81,1.0,2026-02-25 16:29:29
2026-02-03,2026-02-04,BKR,NASDAQ,-++,DOWN,52.2,52.2,72,58.0,2.75,0.5,2.75,0.0,UP,59.17,2.02,0.0,2026-02-25 16:30:26
2026-02-03,2026-02-04,BTS,SET,+,DOWN,57.7,57.7,79,2.2,0.92,0.5,0.92,0.0,DOWN,2.16,-1.82,1.0,2026-02-25 16:27:39
2026-02-03,2026-02-04,BYD,HKEX,+----,DOWN,57.1,57.1,64,90.0,-1.1,0.5,-1.1,0.0,NEUTRAL,90.0,0.0,0.0,2026-02-25 16:30:38
2026-02-03,2026-02-04,CBG,SET,+,DOWN,55.7,55.7,44,43.5,0.58,0.5,0.58,0.0,DOWN,42.5,-2.3,1.0,2026-02-25 16:27:40
2026-02-03,2026-02-04,CDNS,NASDAQ,+-+----,UP,50.3,50.3,78,268.5,-7.15,0.5,-7.15,0.0,UP,271.42,1.09,1.0,2026-02-25 16:29:45
2026-02-03,2026-02-04,CENTEL,SET,+,DOWN,52.5,52.5,85,36.5,3.55,0.5,3.55,0.0,NEUTRAL,36.5,0.0,0.0,2026-02-25 16:27:41
2026-02-03,2026-02-04,CHG,SET,-+,UP,50.5,50.5,53,1.58,2.6,0.5,2.6,0.0,NEUTRAL,1.58,0.0,0.0,2026-02-25 16:27:42
2026-02-03,2026-02-04,CK,SET,++---+,DOWN,54.9,54.9,94,12.4,0.81,0.5,0.81,0.0,UP,12.7,2.42,0.0,2026-02-25 16:28:28
2026-02-03,2026-02-04,CKP,SET,-+,DOWN,61.1,61.1,76,2.32,2.65,0.5,2.65,0.0,DOWN,2.26,-2.59,1.0,2026-02-25 16:28:29
2026-02-03,2026-02-04,CMCSA,NASDAQ,--++-+,UP,55.2,55.2,93,29.76,0.57,0.5,0.57,0.0,UP,30.5,2.49,1.0,2026-02-25 16:29:21
2026-02-03,2026-02-04,CME,NASDAQ,++,UP,53.4,53.4,79,293.07,0.79,0.5,0.79,0.0,UP,294.62,0.53,1.0,2026-02-25 16:29:40
2026-02-03,2026-02-04,COM7,SET,+,DOWN,56.9,56.9,37,23.4,7.34,0.5,7.34,0.0,DOWN,23.1,-1.28,1.0,2026-02-25 16:27:43
2026-02-03,2026-02-04,COST,NASDAQ,+-----++,UP,56.6,56.6,113,977.92,0.99,0.5,0.99,0.0,NEUTRAL,978.35,0.04,0.0,2026-02-25 16:29:17
