scan_date,target_date,symbol,exchange,pattern,forecast,prob,conf,stats,price_at_scan,change_pct,threshold,avg_return,total_bars,actual,price_actual,correct,last_update
2026-02-12,2026-02-13,PLANB,SET,++,UP,65.60125532095489,9.360753192572938,100/100 (5000),4.28,2.3923444976076684,3.588516746411502,1.9138755980861348,5000,UP,4.54,1.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,PR9,SET,+,UP,68.9707947897826,6.985397394891302,100/100 (5000),20.2,3.061224489795907,4.59183673469386,2.448979591836726,5000,UP,20.5,1.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,PSL,SET,+,UP,75.0,12.078251398506843,100/100 (5000),6.6,3.124999999999989,4.687499999999983,2.499999999999991,5000,UP,6.85,1.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,PTG,SET,+,UP,70.22717635930721,7.613588179653608,100/100 (5000),9.3,8.139534883720943,12.209302325581415,6.511627906976755,5000,DOWN,9.2,0.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,PTTGC,SET,+,UP,66.62681940589641,5.813409702948203,100/100 (5000),26.75,3.883495145631068,5.825242718446601,3.1067961165048543,5000,DOWN,26.5,0.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,ORI,SET,+,UP,72.5544703791646,8.7772351895823,100/100 (5000),2.08,2.970297029702973,4.455445544554459,2.3762376237623783,5000,DOWN,2.04,0.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,SABUY,SET,++,UP,68.50689268415886,11.104135610495312,100/100 (5000),0.2,0.0,0.0,0.0,5000,DOWN,0.2,0.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,SAWAD,SET,+,UP,72.6880264156747,8.844013207837353,100/100 (5000),28.75,3.603603603603604,5.405405405405405,2.882882882882883,5000,DOWN,28.25,0.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,SINGER,SET,+,UP,74.91896404231159,9.959482021155797,100/100 (5000),5.6,4.672897196261683,7.009345794392525,3.738317757009346,5000,UP,5.65,1.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,SINGER,SET,++,UP,66.90872243002394,10.145233458014369,100/100 (5000),5.6,4.672897196261683,7.009345794392525,3.738317757009346,5000,UP,5.65,1.0,2026-02-12 15:00:00
2026-02-12,2026-02-13,SABUY,SET,+,UP,75.0,14.523809523809517,100/100 (5000),0.2,0.0,0.0,0.0,5000,DOWN,0.2,0.0,2026-02-12 15:00:00
2026-02-13,2026-02-14,FISV,NASDAQ,+,UP,66.63619051773412,5.818095258867063,100/100 (5000),58.82,0.0,0.0,0.0,5000,UP,63.45,1.0,2026-02-13 15:00:00
2026-02-13,2026-02-14,FISV,NASDAQ,++,UP,68.07854051878844,10.847124311273069,100/100 (5000),58.82,0.0,0.0,0.0,5000,UP,63.45,1.0,2026-02-13 15:00:00
