scan_date,target_date,symbol,exchange,pattern,forecast_label,probability,confidence,price,change_pct,threshold,is_tradeable
2026-02-16,2026-02-17,SNNP,SET,+,UP,71.59527698246985,8.297638491234927,7.8,0.0,0.0,True
2026-02-16,2026-02-17,SSP,SET,+,UP,65.00943369962557,5.004716849812785,3.24,0.6211180124223608,0.9316770186335411,True
2026-02-16,2026-02-17,STA,SET,+,UP,75.0,11.048314673186576,14.5,8.208955223880594,12.31343283582089,True
2026-02-16,2026-02-17,STGT,SET,+,UP,67.82315786083173,6.411578930415862,9.15,0.0,0.0,True
2026-02-16,2026-02-17,SUPER,SET,+,UP,73.18181818181816,9.090909090909083,0.12,0.0,0.0,True
2026-02-16,2026-02-17,SUPER,SET,++,UP,70.0,15.0,0.12,0.0,0.0,True
2026-02-16,2026-02-17,TCAP,SET,+,UP,66.23905006734256,5.619525033671279,58.0,1.7543859649122806,2.631578947368421,True
2026-02-16,2026-02-17,THANI,SET,+,UP,75.0,12.439019379566574,1.91,0.5263157894736847,0.7894736842105271,True
2026-02-16,2026-02-17,TOA,SET,+,UP,72.52292564496526,8.761462822482624,15.3,-3.164556962025316,4.746835443037974,True
2026-02-16,2026-02-17,TQM,SET,+,UP,68.85107225969224,6.9255361298461215,13.0,0.0,0.0,True
2026-02-16,2026-02-17,TRUE,SET,+,UP,66.98685715806,5.993428579030002,13.6,1.4925373134328304,2.2388059701492455,True
2026-02-16,2026-02-17,TTB,SET,+,UP,72.36770070904457,8.683850354522283,2.06,1.980198019801982,2.970297029702973,True
2026-02-16,2026-02-17,VGI,SET,+,UP,75.0,20.0,1.27,-6.617647058823535,9.926470588235302,True
2026-02-16,2026-02-17,VGI,SET,++,UP,70.0,15.0,1.27,-6.617647058823535,9.926470588235302,True
2026-02-16,2026-02-17,WHA,SET,+,UP,71.08723004110333,8.043615020551664,4.16,0.48309178743962466,0.724637681159437,True
2026-02-16,2026-02-17,WHA,SET,++,UP,65.47975888768,9.287855332608007,4.16,0.48309178743962466,0.724637681159437,True
2026-02-16,2026-02-17,WHAUP,SET,+,UP,65.32532367785825,5.162661838929128,4.9,0.0,0.0,True
2026-02-16,2026-02-17,ADP,NASDAQ,-,DOWN,67.0537114388147,6.0268557194073535,213.08,0.4573098863797081,0.6859648295695622,True
2026-02-16,2026-02-17,ADSK,NASDAQ,-,DOWN,69.16861439250263,7.084307196251316,225.32,-2.5516823804169215,3.8275235706253823,True
2026-02-16,2026-02-17,AEP,NASDAQ,+,UP,69.7501274087325,7.375063704366247,130.24,0.23087578882562057,0.34631368323843087,True
2026-02-16,2026-02-17,AMAT,NASDAQ,+,UP,72.43089231179329,8.715446155896645,359.13,1.1890338395649518,1.7835507593474276,True
2026-02-16,2026-02-17,AMAT,NASDAQ,++,UP,70.0,12.3964187541983,359.13,1.1890338395649518,1.7835507593474276,True
2026-02-16,2026-02-17,AMD,NASDAQ,-,DOWN,67.14496233501812,6.072481167509058,203.08,-2.0451475979162552,3.067721396874383,True
2026-02-16,2026-02-17,AMD,NASDAQ,++,DOWN,70.0,15.0,203.08,-2.0451475979162552,3.067721396874383,True
2026-02-16,2026-02-17,BIDU,NASDAQ,-,DOWN,68.30316889160625,6.6515844458031275,137.33,0.23355959419022088,0.3503393912853313,True
2026-02-16,2026-02-17,BIIB,NASDAQ,++,UP,65.18176291662162,9.109057749972973,195.62,-0.4579686545898665,0.6869529818847998,True
2026-02-16,2026-02-17,BKNG,NASDAQ,++,DOWN,65.18951395778646,9.113708374671878,4140.15,-0.010867990146373172,0.016301985219559757,True
2026-02-16,2026-02-17,CDNS,NASDAQ,++,DOWN,68.75353771992246,11.252122631953482,283.46,-5.342950644493421,8.014425966740133,True
2026-02-16,2026-02-17,CHTR,NASDAQ,++,DOWN,65.28157850546582,9.168947103279487,237.01,-0.8699652850391119,1.3049479275586677,True
2026-02-16,2026-02-17,CPRT,NASDAQ,-,DOWN,68.68449418894824,6.842247094474119,37.52,0.0800213390237427,0.12003200853561405,True
2026-02-16,2026-02-17,CRWD,NASDAQ,++,UP,69.10007447312827,11.46004468387697,414.285,-3.573922353598352,5.360883530397528,True
2026-02-16,2026-02-17,CSCO,NASDAQ,-,DOWN,75.0,11.28886252525202,76.85,0.0,0.0,True
2026-02-16,2026-02-17,CSCO,NASDAQ,++,DOWN,69.59055080946305,11.754330485677828,76.85,0.0,0.0,True
2026-02-16,2026-02-17,DDOG,NASDAQ,+,UP,71.28532524695518,8.142662623477593,122.56,-2.1086261980830674,3.162939297124601,True
2026-02-16,2026-02-17,DDOG,NASDAQ,++,DOWN,70.0,15.0,122.56,-2.1086261980830674,3.162939297124601,True
2026-02-16,2026-02-17,ENPH,NASDAQ,-,DOWN,73.25685026871757,9.128425134358787,45.64,4.94366521039319,7.415497815589785,True
2026-02-16,2026-02-17,ENPH,NASDAQ,++,DOWN,70.0,15.0,45.64,4.94366521039319,7.415497815589785,True
2026-02-16,2026-02-17,EXC,NASDAQ,+,UP,73.24102480225346,9.120512401126735,48.04,-0.9075907590759029,1.3613861386138544,True
2026-02-16,2026-02-17,FISV,NASDAQ,+,UP,66.63619051773412,5.8180952588670625,63.45,6.890161725067391,10.335242587601087,True
2026-02-16,2026-02-17,FISV,NASDAQ,++,UP,68.70978896393228,11.225873378359374,63.45,6.890161725067391,10.335242587601087,True
2026-02-16,2026-02-17,GFS,NASDAQ,+,UP,75.0,11.532760929956998,48.22,-1.5717493365993125,2.3576240048989687,True
2026-02-16,2026-02-17,GFS,NASDAQ,++,UP,70.0,15.0,48.22,-1.5717493365993125,2.3576240048989687,True
2026-02-16,2026-02-17,GOOG,NASDAQ,-,DOWN,68.65562607802914,6.827813039014574,302.82,-1.0456832886739393,1.568524933010909,True
2026-02-16,2026-02-17,GOOGL,NASDAQ,-,DOWN,69.12754680299186,7.063773401495932,302.02,-1.2102577521915625,1.8153866282873437,True
2026-02-16,2026-02-17,ILMN,NASDAQ,++,DOWN,65.04956962181426,9.029741773088555,116.51,-0.2568273264275295,0.3852409896412942,True
2026-02-16,2026-02-17,INTC,NASDAQ,-,DOWN,71.22788235925883,8.113941179629414,46.18,-1.3036973712331683,1.9555460568497525,True
2026-02-16,2026-02-17,INTC,NASDAQ,++,DOWN,70.0,13.225855381860564,46.18,-1.3036973712331683,1.9555460568497525,True
2026-02-16,2026-02-17,INTU,NASDAQ,-,DOWN,75.0,13.967997260507103,379.17,-5.065097646469695,7.597646469704543,True
2026-02-16,2026-02-17,INTU,NASDAQ,++,DOWN,67.96188980188374,10.777133881130245,379.17,-5.065097646469695,7.597646469704543,True
2026-02-16,2026-02-17,KLAC,NASDAQ,++,UP,70.0,15.0,1470.19,0.4138976730208346,0.6208465095312519,True
2026-02-16,2026-02-17,LCID,NASDAQ,-,DOWN,75.0,10.666391106383001,9.92,-3.5019455252918235,5.252918287937735,True
2026-02-16,2026-02-17,LCID,NASDAQ,++,DOWN,70.0,15.0,9.92,-3.5019455252918235,5.252918287937735,True
2026-02-16,2026-02-17,LRCX,NASDAQ,++,UP,70.0,12.690252623968739,235.58,0.021228718209999307,0.03184307731499896,True
2026-02-16,2026-02-17,LULU,NASDAQ,++,DOWN,66.27980994380468,9.767885966282806,177.72,0.7368779049994396,1.1053168574991594,True
2026-02-16,2026-02-17,MAR,NASDAQ,+,UP,72.36118132030138,8.68059066015069,359.94,1.7095707705784315,2.5643561558676473,True
2026-02-16,2026-02-17,MCHP,NASDAQ,+,UP,67.23002612500869,6.115013062504349,78.94,0.483706720977591,0.7255600814663865,True
2026-02-16,2026-02-17,MCHP,NASDAQ,++,UP,66.00344362917214,9.602066177503286,78.94,0.483706720977591,0.7255600814663865,True
2026-02-16,2026-02-17,META,NASDAQ,-,DOWN,66.41198192940635,5.705990964703178,639.29,-0.07502696281476441,0.11254044422214662,True
2026-02-16,2026-02-17,META,NASDAQ,++,DOWN,67.09089666346829,10.254537998080972,639.29,-0.07502696281476441,0.11254044422214662,True
2026-02-16,2026-02-17,MRNA,NASDAQ,++,UP,66.6433877831514,9.98603266989084,43.93,4.0255742363248945,6.038361354487342,True
2026-02-16,2026-02-17,MRVL,NASDAQ,++,DOWN,65.64152936911279,9.384917621467673,79.01,0.5088411143620477,0.7632616715430716,True
2026-02-16,2026-02-17,MSFT,NASDAQ,++,DOWN,65.92800745593696,9.556804473562178,396.86,-1.1113326024120351,1.6669989036180528,True
2026-02-16,2026-02-17,MU,NASDAQ,++,UP,70.0,15.0,399.78,-2.8858766943594354,4.328815041539153,True
2026-02-16,2026-02-17,NFLX,NASDAQ,-,DOWN,65.92814683528078,5.464073417640392,77.0,0.16911669051645042,0.25367503577467565,True
2026-02-16,2026-02-17,NXPI,NASDAQ,+,UP,69.17000008982396,7.0850000449119825,245.09,0.27001595548827745,0.40502393323241614,True
2026-02-16,2026-02-17,NXPI,NASDAQ,++,UP,65.79208732147875,9.475252392887247,245.09,0.27001595548827745,0.40502393323241614,True
2026-02-16,2026-02-17,ODFL,NASDAQ,++,DOWN,69.98770494883583,11.992622969301495,193.32,0.056932870969403866,0.0853993064541058,True
2026-02-16,2026-02-17,PANW,NASDAQ,++,DOWN,65.66433857008391,9.39860314205035,163.5,-2.066486972147343,3.099730458221014,True
2026-02-16,2026-02-17,PYPL,NASDAQ,++,DOWN,70.0,15.0,40.81,1.2906428394142544,1.9359642591213815,True
2026-02-16,2026-02-17,RIVN,NASDAQ,+,UP,75.0,14.888293295674481,16.47,-7.1065989847715825,10.659898477157373,True
2026-02-16,2026-02-17,RIVN,NASDAQ,++,UP,70.0,15.0,16.47,-7.1065989847715825,10.659898477157373,True
2026-02-16,2026-02-17,ROKU,NASDAQ,++,DOWN,70.0,12.161173380350347,88.58,-1.643348878525432,2.465023317788148,True
2026-02-16,2026-02-17,SIRI,NASDAQ,++,DOWN,66.1627957871847,9.69767747231083,21.02,-1.2682010333489881,1.9023015500234823,True
2026-02-16,2026-02-17,SNPS,NASDAQ,++,DOWN,67.9171666398099,10.75029998388594,421.95,-3.4638175204191324,5.195726280628699,True
2026-02-16,2026-02-17,TEAM,NASDAQ,-,DOWN,75.0,10.185423060034482,82.15,-2.642806352216153,3.964209528324229,True
2026-02-16,2026-02-17,TEAM,NASDAQ,++,DOWN,67.36555958637018,10.419335751822103,82.15,-2.642806352216153,3.964209528324229,True
2026-02-16,2026-02-17,TMUS,NASDAQ,+,UP,75.0,10.71323333380061,219.61,0.05011389521640713,0.07517084282461069,True
2026-02-16,2026-02-17,TXN,NASDAQ,++,UP,65.39522894007526,9.237137364045152,225.69,-0.20781747435443884,0.31172621153165825,True
2026-02-16,2026-02-17,VRSK,NASDAQ,++,UP,66.74899533668834,10.049397202013004,177.3,-2.1577175652557785,3.236576347883668,True
2026-02-16,2026-02-17,WBD,NASDAQ,+,UP,66.13771871406,5.568859357029998,28.75,2.715255448374425,4.072883172561638,True
2026-02-16,2026-02-17,XEL,NASDAQ,+,UP,66.1547501540002,5.577375077000101,80.75,-1.0295379335702948,1.5443069003554422,True
2026-02-16,2026-02-17,ZM,NASDAQ,-,DOWN,69.37365051089907,7.186825255449536,88.65,-4.265658747300204,6.398488120950306,True
2026-02-16,2026-02-17,ZS,NASDAQ,++,DOWN,67.78977757881898,10.673866547291395,172.59,-2.886563133018228,4.329844699527342,True
2026-02-16,2026-02-17,2303,TWSE,++,UP,69.74941099571954,11.849646597431725,62.8,0.0,0.0,True
2026-02-16,2026-02-17,2308,TWSE,++,UP,66.66618366864391,9.999710201186344,1260.0,0.0,0.0,True
2026-02-16,2026-02-17,2330,TWSE,+,UP,69.27734331558139,7.138671657790696,1915.0,0.0,0.0,True
2026-02-16,2026-02-17,2395,TWSE,+,UP,66.94415336730836,5.972076683654182,305.0,0.0,0.0,True
2026-02-16,2026-02-17,2454,TWSE,++,UP,65.9165449427165,9.5499269656299,1855.0,0.0,0.0,True
2026-02-16,2026-02-17,3711,TWSE,+,UP,75.0,16.742872281197563,354.5,0.0,0.0,True
2026-02-16,2026-02-17,3711,TWSE,++,UP,70.0,13.350147188485012,354.5,0.0,0.0,True
2026-02-16,2026-02-17,3690,HKEX,-,DOWN,75.0,10.220647571905827,82.05,-0.1217285453438935,0.18259281801584026,True
