scan_date,target_date,symbol,exchange,pattern,forecast_label,probability,confidence,price,change_pct,threshold,is_tradeable
2026-02-17,2026-02-18,MSFT,NASDAQ,++,DOWN,66.4198291944332,9.851897516659923,396.86,-1.1113326024120351,1.6669989036180528,True
2026-02-17,2026-02-18,MU,NASDAQ,++,UP,70.0,14.80288403716867,399.78,-2.8858766943594354,4.328815041539153,True
2026-02-17,2026-02-18,NFLX,NASDAQ,-,DOWN,65.92814683528078,5.464073417640392,77.0,0.16911669051645042,0.25367503577467565,True
2026-02-17,2026-02-18,NVDA,NASDAQ,++,DOWN,65.02245458599451,9.013472751596707,184.97,1.1815546195503508,1.7723319293255262,True
2026-02-17,2026-02-18,NXPI,NASDAQ,+,UP,69.17000008982396,7.0850000449119825,245.09,0.27001595548827745,0.40502393323241614,True
2026-02-17,2026-02-18,NXPI,NASDAQ,++,UP,65.24326182100242,9.145957092601455,245.09,0.27001595548827745,0.40502393323241614,True
2026-02-17,2026-02-18,ODFL,NASDAQ,++,DOWN,70.0,12.37767697681264,193.32,0.056932870969403866,0.0853993064541058,True
2026-02-17,2026-02-18,PANW,NASDAQ,++,DOWN,66.24747165147022,9.748482990882135,163.5,-2.066486972147343,3.099730458221014,True
2026-02-17,2026-02-18,PYPL,NASDAQ,++,DOWN,70.0,15.0,40.81,1.2906428394142544,1.9359642591213815,True
2026-02-17,2026-02-18,RIVN,NASDAQ,+,UP,75.0,14.888293295674481,16.47,-7.1065989847715825,10.659898477157373,True
2026-02-17,2026-02-18,RIVN,NASDAQ,++,UP,70.0,15.0,16.47,-7.1065989847715825,10.659898477157373,True
2026-02-17,2026-02-18,ROKU,NASDAQ,++,DOWN,70.0,12.461133886677047,88.58,-1.643348878525432,2.465023317788148,True
2026-02-17,2026-02-18,SIRI,NASDAQ,++,DOWN,66.8000897945698,10.08005387674188,21.02,-1.2682010333489881,1.9023015500234823,True
2026-02-17,2026-02-18,SNPS,NASDAQ,++,DOWN,68.13484608999919,10.88090765399951,421.95,-3.4638175204191324,5.195726280628699,True
2026-02-17,2026-02-18,TEAM,NASDAQ,-,DOWN,75.0,10.185423060034482,82.15,-2.642806352216153,3.964209528324229,True
2026-02-17,2026-02-18,TEAM,NASDAQ,++,DOWN,67.03099512550752,10.218597075304512,82.15,-2.642806352216153,3.964209528324229,True
2026-02-17,2026-02-18,TMUS,NASDAQ,+,UP,75.0,10.71323333380061,219.61,0.05011389521640713,0.07517084282461069,True
2026-02-17,2026-02-18,VRSK,NASDAQ,++,UP,66.98311517775733,10.1898691066544,177.3,-2.1577175652557785,3.236576347883668,True
2026-02-17,2026-02-18,WBD,NASDAQ,+,UP,66.13771871406,5.568859357029998,28.75,2.715255448374425,4.072883172561638,True
2026-02-17,2026-02-18,XEL,NASDAQ,+,UP,66.1547501540002,5.577375077000101,80.75,-1.0295379335702948,1.5443069003554422,True
2026-02-17,2026-02-18,ZM,NASDAQ,-,DOWN,69.37365051089907,7.186825255449536,88.65,-4.265658747300204,6.398488120950306,True
2026-02-17,2026-02-18,ZS,NASDAQ,++,DOWN,68.46070540671711,11.076423244030263,172.59,-2.886563133018228,4.329844699527342,True
2026-02-17,2026-02-18,2303,TWSE,++,UP,70.0,12.418914015559634,62.8,0.0,0.0,True
2026-02-17,2026-02-18,2308,TWSE,++,UP,67.1107626651522,10.266457599091318,1260.0,0.0,0.0,True
2026-02-17,2026-02-18,2330,TWSE,+,UP,69.27734331558139,7.138671657790696,1915.0,0.0,0.0,True
2026-02-17,2026-02-18,2395,TWSE,+,UP,66.94415336730836,5.972076683654182,305.0,0.0,0.0,True
2026-02-17,2026-02-18,2454,TWSE,++,UP,66.77503389723792,10.065020338342753,1855.0,0.0,0.0,True
2026-02-17,2026-02-18,3711,TWSE,+,UP,75.0,16.742872281197563,354.5,0.0,0.0,True
2026-02-17,2026-02-18,3711,TWSE,++,UP,70.0,14.03107557147781,354.5,0.0,0.0,True
2026-02-17,2026-02-18,3690,HKEX,-,DOWN,75.0,10.220647571905827,82.05,0.0,0.0,True
