Symbol,Threshold,Max_Streak_Pos,Max_Streak_Neg,Pattern,Pattern_Name,Category,Chance,Prob,Stats
MSFT,±1.0%,5,5,--,2_Days_Down,Trend,🟢 UP,56%,114/200 (5000)
MSFT,±1.0%,5,5,+++,3_Days_Up,Trend,🔴 DOWN,41%,17/41 (5000)
MSFT,±1.0%,5,5,++-,3D_Reversal_Down,Reversal,🟢 UP,57%,26/45 (5000)
MSFT,±1.0%,5,5,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,47%,28/59 (5000)
MSFT,±1.0%,5,5,+--,3D_Reversal_Down,Reversal,🟢 UP,58%,31/53 (5000)
MSFT,±1.0%,5,5,-++,3D_Reversal_Up,Reversal,🔴 DOWN,55%,38/69 (5000)
MSFT,±1.0%,5,5,-+-,3D_Mixed_-+-,Mixed,🔴 DOWN,41%,27/65 (5000)
MSFT,±1.0%,5,5,--+,3D_Reversal_Up,Reversal,🔴 DOWN,48%,35/72 (5000)
MSFT,±1.0%,5,5,---,3_Days_Down,Trend,🟢 UP,62%,22/35 (5000)
MSFT,±1.0%,5,5,++++,4_Days_Up,Trend,🟢 UP,37%,3/8 (5000)
MSFT,±1.0%,5,5,+++-,4D_Reversal_Down,Reversal,🟢 UP,66%,6/9 (5000)
MSFT,±1.0%,5,5,++-+,4D_Mixed_++-+,Mixed,🟢 UP,60%,9/15 (5000)
MSFT,±1.0%,5,5,++--,4D_Reversal_Down,Reversal,🟢 UP,40%,4/10 (5000)
MSFT,±1.0%,5,5,+-++,4D_Mixed_+-++,Mixed,🔴 DOWN,46%,7/15 (5000)
MSFT,±1.0%,5,5,+-+-,4D_Reversal_Down,Reversal,🔴 DOWN,42%,6/14 (5000)
MSFT,±1.0%,5,5,+--+,4D_Mixed_+--+,Mixed,🔴 DOWN,52%,13/25 (5000)
MSFT,±1.0%,5,5,+---,4D_Reversal_Down,Reversal,🟢 UP,60%,6/10 (5000)
MSFT,±1.0%,5,5,-+++,4D_Reversal_Up,Reversal,🟢 UP,43%,7/16 (5000)
MSFT,±1.0%,5,5,-++-,4D_Mixed_-++-,Mixed,🟢 UP,58%,10/17 (5000)
MSFT,±1.0%,5,5,-+-+,4D_Reversal_Up,Reversal,🟢 UP,57%,8/14 (5000)
MSFT,±1.0%,5,5,-+--,4D_Mixed_-+--,Mixed,🟢 UP,66%,14/21 (5000)
MSFT,±1.0%,5,5,--++,4D_Reversal_Up,Reversal,🔴 DOWN,65%,13/20 (5000)
MSFT,±1.0%,5,5,--+-,4D_Mixed_--+-,Mixed,🔴 DOWN,42%,9/21 (5000)
MSFT,±1.0%,5,5,---+,4D_Reversal_Up,Reversal,🔴 DOWN,35%,5/14 (5000)
MSFT,±1.0%,5,5,----,4_Days_Down,Trend,🟢 UP,87%,7/8 (5000)
MSFT,±1.0%,5,5,+++++,Streak_Up_5,Breakout,🔴 DOWN,0%,0/2 (5000)
MSFT,±1.0%,5,5,-----,Streak_Down_5,Breakout,🟢 UP,100%,1/1 (5000)
AMZN,±1.6%,5,5,+,1_Days_Up,Trend,🟢 UP,49%,463/931 (5000)
AMZN,±1.6%,5,5,-,1_Days_Down,Trend,🟢 UP,54%,435/804 (5000)
AMZN,±1.6%,5,5,++,2_Days_Up,Trend,🔴 DOWN,50%,98/193 (5000)
AMZN,±1.6%,5,5,+-,2D_Reversal_Down,Reversal,🔴 DOWN,49%,90/183 (5000)
AMZN,±1.6%,5,5,-+,2D_Reversal_Up,Reversal,🔴 DOWN,43%,79/181 (5000)
AMZN,±1.6%,5,5,--,2_Days_Down,Trend,🟢 UP,57%,97/169 (5000)
AMZN,±1.6%,5,5,+++,3_Days_Up,Trend,🔴 DOWN,51%,19/37 (5000)
AMZN,±1.6%,5,5,++-,3D_Reversal_Down,Reversal,🔴 DOWN,48%,17/35 (5000)
AMZN,±1.6%,5,5,+-+,3D_Mixed_+-+,Mixed,🟢 UP,51%,23/45 (5000)
AMZN,±1.6%,5,5,+--,3D_Reversal_Down,Reversal,🟢 UP,61%,26/42 (5000)
AMZN,±1.6%,5,5,-++,3D_Reversal_Up,Reversal,🔴 DOWN,53%,25/47 (5000)
AMZN,±1.6%,5,5,-+-,3D_Mixed_-+-,Mixed,🔴 DOWN,44%,24/54 (5000)
AMZN,±1.6%,5,5,--+,3D_Reversal_Up,Reversal,🔴 DOWN,32%,15/46 (5000)
AMZN,±1.6%,5,5,---,3_Days_Down,Trend,🟢 UP,64%,22/34 (5000)
AMZN,±1.6%,5,5,++++,4_Days_Up,Trend,🟢 UP,57%,4/7 (5000)
AMZN,±1.6%,5,5,+++-,4D_Reversal_Down,Reversal,🟢 UP,50%,3/6 (5000)
AMZN,±1.6%,5,5,++-+,4D_Mixed_++-+,Mixed,🟢 UP,75%,6/8 (5000)
AMZN,±1.6%,5,5,++--,4D_Reversal_Down,Reversal,🟢 UP,80%,4/5 (5000)
AMZN,±1.6%,5,5,+-++,4D_Mixed_+-++,Mixed,🔴 DOWN,52%,9/17 (5000)
AMZN,±1.6%,5,5,+-+-,4D_Reversal_Down,Reversal,🔴 DOWN,42%,6/14 (5000)
AMZN,±1.6%,5,5,+--+,4D_Mixed_+--+,Mixed,🔴 DOWN,27%,3/11 (5000)
AMZN,±1.6%,5,5,+---,4D_Reversal_Down,Reversal,🔴 DOWN,50%,4/8 (5000)
AMZN,±1.6%,5,5,-+++,4D_Reversal_Up,Reversal,🔴 DOWN,46%,6/13 (5000)
AMZN,±1.6%,5,5,-++-,4D_Mixed_-++-,Mixed,🔴 DOWN,54%,6/11 (5000)
AMZN,±1.6%,5,5,-+-+,4D_Reversal_Up,Reversal,🟢 UP,50%,7/14 (5000)
AMZN,±1.6%,5,5,-+--,4D_Mixed_-+--,Mixed,🟢 UP,55%,11/20 (5000)
AMZN,±1.6%,5,5,--++,4D_Reversal_Up,Reversal,🟢 UP,60%,6/10 (5000)
AMZN,±1.6%,5,5,--+-,4D_Mixed_--+-,Mixed,🔴 DOWN,35%,6/17 (5000)
AMZN,±1.6%,5,5,---+,4D_Reversal_Up,Reversal,🟢 UP,20%,2/10 (5000)
AMZN,±1.6%,5,5,----,4_Days_Down,Trend,🟢 UP,83%,5/6 (5000)
AMZN,±1.6%,5,5,+++++,Streak_Up_5,Breakout,🔴 DOWN,0%,0/1 (5000)
AMZN,±1.6%,5,5,-----,Streak_Down_5,Breakout,🟢 UP,100%,1/1 (5000)
GOOGL,±1.1%,5,4,+,1_Days_Up,Trend,🟢 UP,52%,586/1125 (5000)
GOOGL,±1.1%,5,4,-,1_Days_Down,Trend,🟢 UP,50%,483/955 (5000)
GOOGL,±1.1%,5,4,++,2_Days_Up,Trend,🟢 UP,51%,134/260 (5000)
GOOGL,±1.1%,5,4,+-,2D_Reversal_Down,Reversal,🔴 DOWN,48%,109/226 (5000)
GOOGL,±1.1%,5,4,-+,2D_Reversal_Up,Reversal,🔴 DOWN,46%,108/231 (5000)
GOOGL,±1.1%,5,4,--,2_Days_Down,Trend,🟢 UP,56%,128/226 (5000)
GOOGL,±1.1%,5,4,+++,3_Days_Up,Trend,🔴 DOWN,46%,27/58 (5000)
GOOGL,±1.1%,5,4,++-,3D_Reversal_Down,Reversal,🔴 DOWN,45%,27/60 (5000)
GOOGL,±1.1%,5,4,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,48%,28/58 (5000)
GOOGL,±1.1%,5,4,+--,3D_Reversal_Down,Reversal,🟢 UP,49%,35/71 (5000)
GOOGL,±1.1%,5,4,-++,3D_Reversal_Up,Reversal,🟢 UP,58%,36/62 (5000)
GOOGL,±1.1%,5,4,-+-,3D_Mixed_-+-,Mixed,🔴 DOWN,50%,29/58 (5000)
GOOGL,±1.1%,5,4,--+,3D_Reversal_Up,Reversal,🔴 DOWN,47%,35/74 (5000)
GOOGL,±1.1%,5,4,---,3_Days_Down,Trend,🟢 UP,65%,28/43 (5000)
GOOGL,±1.1%,5,4,++++,4_Days_Up,Trend,🔴 DOWN,30%,4/13 (5000)
GOOGL,±1.1%,5,4,+++-,4D_Reversal_Down,Reversal,🔴 DOWN,44%,8/18 (5000)
GOOGL,±1.1%,5,4,++-+,4D_Mixed_++-+,Mixed,🔴 DOWN,40%,6/15 (5000)
GOOGL,±1.1%,5,4,++--,4D_Reversal_Down,Reversal,🔴 DOWN,40%,8/20 (5000)
GOOGL,±1.1%,5,4,+-++,4D_Mixed_+-++,Mixed,🟢 UP,64%,11/17 (5000)
GOOGL,±1.1%,5,4,+-+-,4D_Reversal_Down,Reversal,🟢 UP,57%,8/14 (5000)
GOOGL,±1.1%,5,4,+--+,4D_Mixed_+--+,Mixed,🔴 DOWN,45%,11/24 (5000)
GOOGL,±1.1%,5,4,+---,4D_Reversal_Down,Reversal,🟢 UP,63%,12/19 (5000)
GOOGL,±1.1%,5,4,-+++,4D_Reversal_Up,Reversal,🔴 DOWN,50%,9/18 (5000)
GOOGL,±1.1%,5,4,-++-,4D_Mixed_-++-,Mixed,🟢 UP,57%,8/14 (5000)
GOOGL,±1.1%,5,4,-+-+,4D_Reversal_Up,Reversal,🔴 DOWN,40%,6/15 (5000)
GOOGL,±1.1%,5,4,-+--,4D_Mixed_-+--,Mixed,🟢 UP,50%,11/22 (5000)
GOOGL,±1.1%,5,4,--++,4D_Reversal_Up,Reversal,🔴 DOWN,47%,8/17 (5000)
GOOGL,±1.1%,5,4,--+-,4D_Mixed_--+-,Mixed,🔴 DOWN,45%,11/24 (5000)
GOOGL,±1.1%,5,4,---+,4D_Reversal_Up,Reversal,🔴 DOWN,33%,5/15 (5000)
GOOGL,±1.1%,5,4,----,4_Days_Down,Trend,🟢 UP,100%,5/5 (5000)
GOOGL,±1.1%,5,4,+++++,Streak_Up_5,Breakout,🔴 DOWN,33%,1/3 (5000)
GOOG,±1.1%,5,4,+,1_Days_Up,Trend,🟢 UP,52%,342/656 (2973)
GOOG,±1.1%,5,4,-,1_Days_Down,Trend,🟢 UP,52%,292/559 (2973)
GOOG,±1.1%,5,4,++,2_Days_Up,Trend,🔴 DOWN,51%,71/137 (2973)
GOOG,±1.1%,5,4,+-,2D_Reversal_Down,Reversal,🔴 DOWN,48%,64/133 (2973)
GOOG,±1.1%,5,4,-+,2D_Reversal_Up,Reversal,🔴 DOWN,48%,67/137 (2973)
GOOG,±1.1%,5,4,--,2_Days_Down,Trend,🟢 UP,57%,76/133 (2973)
GOOG,±1.1%,5,4,+++,3_Days_Up,Trend,🔴 DOWN,41%,13/31 (2973)
GOOG,±1.1%,5,4,++-,3D_Reversal_Down,Reversal,🔴 DOWN,34%,10/29 (2973)
GOOG,±1.1%,5,4,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,54%,19/35 (2973)
GOOG,±1.1%,5,4,+--,3D_Reversal_Down,Reversal,🟢 UP,44%,19/43 (2973)
GOOG,±1.1%,5,4,-++,3D_Reversal_Up,Reversal,🟢 UP,54%,18/33 (2973)
GOOG,±1.1%,5,4,-+-,3D_Mixed_-+-,Mixed,🔴 DOWN,42%,16/38 (2973)
GOOG,±1.1%,5,4,--+,3D_Reversal_Up,Reversal,🔴 DOWN,48%,21/43 (2973)
GOOG,±1.1%,5,4,---,3_Days_Down,Trend,🟢 UP,69%,18/26 (2973)
GOOG,±1.1%,5,4,++++,4_Days_Up,Trend,🔴 DOWN,14%,1/7 (2973)
GOOG,±1.1%,5,4,+++-,4D_Reversal_Down,Reversal,🔴 DOWN,50%,3/6 (2973)
GOOG,±1.1%,5,4,++-+,4D_Mixed_++-+,Mixed,🔴 DOWN,40%,2/5 (2973)
GOOG,±1.1%,5,4,++--,4D_Reversal_Down,Reversal,🔴 DOWN,40%,6/15 (2973)
GOOG,±1.1%,5,4,+-++,4D_Mixed_+-++,Mixed,🟢 UP,42%,3/7 (2973)
GOOG,±1.1%,5,4,+-+-,4D_Reversal_Down,Reversal,🟢 UP,66%,6/9 (2973)
GOOG,±1.1%,5,4,+--+,4D_Mixed_+--+,Mixed,🔴 DOWN,46%,7/15 (2973)
GOOG,±1.1%,5,4,+---,4D_Reversal_Down,Reversal,🟢 UP,61%,8/13 (2973)
GOOG,±1.1%,5,4,-+++,4D_Reversal_Up,Reversal,🟢 UP,44%,4/9 (2973)
GOOG,±1.1%,5,4,-++-,4D_Mixed_-++-,Mixed,🔴 DOWN,50%,3/6 (2973)
GOOG,±1.1%,5,4,-+-+,4D_Reversal_Up,Reversal,🔴 DOWN,55%,5/9 (2973)
GOOG,±1.1%,5,4,-+--,4D_Mixed_-+--,Mixed,🟢 UP,50%,7/14 (2973)
GOOG,±1.1%,5,4,--++,4D_Reversal_Up,Reversal,🔴 DOWN,41%,5/12 (2973)
GOOG,±1.1%,5,4,--+-,4D_Mixed_--+-,Mixed,🔴 DOWN,29%,5/17 (2973)
GOOG,±1.1%,5,4,---+,4D_Reversal_Up,Reversal,🔴 DOWN,45%,5/11 (2973)
GOOG,±1.1%,5,4,----,4_Days_Down,Trend,🟢 UP,100%,4/4 (2973)
GOOG,±1.1%,5,4,+++++,Streak_Up_5,Breakout,🔴 DOWN,0%,0/1 (2973)
META,±1.3%,4,6,+,1_Days_Up,Trend,🟢 UP,48%,417/854 (3438)
META,±1.3%,4,6,-,1_Days_Down,Trend,🟢 UP,54%,385/704 (3438)
META,±1.3%,4,6,++,2_Days_Up,Trend,🟢 UP,48%,97/202 (3438)
META,±1.3%,4,6,+-,2D_Reversal_Down,Reversal,🔴 DOWN,52%,95/182 (3438)
META,±1.3%,4,6,-+,2D_Reversal_Up,Reversal,🔴 DOWN,48%,100/207 (3438)
META,±1.3%,4,6,--,2_Days_Down,Trend,🟢 UP,55%,91/164 (3438)
META,±1.3%,4,6,+++,3_Days_Up,Trend,🔴 DOWN,40%,20/50 (3438)
META,±1.3%,4,6,++-,3D_Reversal_Down,Reversal,🟢 UP,56%,25/44 (3438)
META,±1.3%,4,6,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,47%,26/55 (3438)
META,±1.3%,4,6,+--,3D_Reversal_Down,Reversal,🟢 UP,40%,18/45 (3438)
META,±1.3%,4,6,-++,3D_Reversal_Up,Reversal,🟢 UP,50%,27/53 (3438)
META,±1.3%,4,6,-+-,3D_Mixed_-+-,Mixed,🟢 UP,47%,30/63 (3438)
META,±1.3%,4,6,--+,3D_Reversal_Up,Reversal,🔴 DOWN,46%,24/52 (3438)
META,±1.3%,4,6,---,3_Days_Down,Trend,🟢 UP,70%,29/41 (3438)
META,±1.3%,4,6,++++,4_Days_Up,Trend,🔴 DOWN,60%,6/10 (3438)
META,±1.3%,4,6,+++-,4D_Reversal_Down,Reversal,🟢 UP,75%,9/12 (3438)
META,±1.3%,4,6,++-+,4D_Mixed_++-+,Mixed,🟢 UP,50%,8/16 (3438)
META,±1.3%,4,6,++--,4D_Reversal_Down,Reversal,🟢 UP,50%,5/10 (3438)
META,±1.3%,4,6,+-++,4D_Mixed_+-++,Mixed,🟢 UP,75%,9/12 (3438)
META,±1.3%,4,6,+-+-,4D_Reversal_Down,Reversal,🟢 UP,37%,6/16 (3438)
META,±1.3%,4,6,+--+,4D_Mixed_+--+,Mixed,🔴 DOWN,30%,4/13 (3438)
META,±1.3%,4,6,+---,4D_Reversal_Down,Reversal,🟢 UP,78%,11/14 (3438)
META,±1.3%,4,6,-+++,4D_Reversal_Up,Reversal,🟢 UP,31%,5/16 (3438)
META,±1.3%,4,6,-++-,4D_Mixed_-++-,Mixed,🔴 DOWN,46%,6/13 (3438)
META,±1.3%,4,6,-+-+,4D_Reversal_Up,Reversal,🔴 DOWN,61%,11/18 (3438)
META,±1.3%,4,6,-+--,4D_Mixed_-+--,Mixed,🟢 UP,47%,9/19 (3438)
META,±1.3%,4,6,--++,4D_Reversal_Up,Reversal,🔴 DOWN,30%,4/13 (3438)
META,±1.3%,4,6,--+-,4D_Mixed_--+-,Mixed,🟢 UP,57%,11/19 (3438)
META,±1.3%,4,6,---+,4D_Reversal_Up,Reversal,🔴 DOWN,29%,5/17 (3438)
META,±1.3%,4,6,----,4_Days_Down,Trend,🟢 UP,57%,4/7 (3438)
META,±1.3%,4,6,-----,Streak_Down_5,Breakout,🟢 UP,50%,1/2 (3438)
META,±1.3%,4,6,------,Streak_Down_6,Breakout,🟢 UP,100%,1/1 (3438)
TSLA,±2.1%,5,5,+,1_Days_Up,Trend,🟢 UP,51%,468/917 (3915)
TSLA,±2.1%,5,5,-,1_Days_Down,Trend,🟢 UP,53%,426/789 (3915)
TSLA,±2.1%,5,5,++,2_Days_Up,Trend,🟢 UP,49%,113/228 (3915)
TSLA,±2.1%,5,5,+-,2D_Reversal_Down,Reversal,🟢 UP,52%,92/175 (3915)
TSLA,±2.1%,5,5,-+,2D_Reversal_Up,Reversal,🟢 UP,47%,102/214 (3915)
TSLA,±2.1%,5,5,--,2_Days_Down,Trend,🟢 UP,55%,98/177 (3915)
TSLA,±2.1%,5,5,+++,3_Days_Up,Trend,🟢 UP,57%,32/56 (3915)
TSLA,±2.1%,5,5,++-,3D_Reversal_Down,Reversal,🟢 UP,59%,31/52 (3915)
TSLA,±2.1%,5,5,+-+,3D_Mixed_+-+,Mixed,🟢 UP,51%,21/41 (3915)
TSLA,±2.1%,5,5,+--,3D_Reversal_Down,Reversal,🔴 DOWN,47%,18/38 (3915)
TSLA,±2.1%,5,5,-++,3D_Reversal_Up,Reversal,🟢 UP,48%,24/49 (3915)
TSLA,±2.1%,5,5,-+-,3D_Mixed_-+-,Mixed,🟢 UP,52%,26/50 (3915)
TSLA,±2.1%,5,5,--+,3D_Reversal_Up,Reversal,🔴 DOWN,44%,25/56 (3915)
TSLA,±2.1%,5,5,---,3_Days_Down,Trend,🟢 UP,60%,32/53 (3915)
TSLA,±2.1%,5,5,++++,4_Days_Up,Trend,🟢 UP,52%,9/17 (3915)
TSLA,±2.1%,5,5,+++-,4D_Reversal_Down,Reversal,🟢 UP,71%,10/14 (3915)
TSLA,±2.1%,5,5,++-+,4D_Mixed_++-+,Mixed,🔴 DOWN,41%,5/12 (3915)
TSLA,±2.1%,5,5,++--,4D_Reversal_Down,Reversal,🔴 DOWN,25%,2/8 (3915)
TSLA,±2.1%,5,5,+-++,4D_Mixed_+-++,Mixed,🟢 UP,40%,4/10 (3915)
TSLA,±2.1%,5,5,+-+-,4D_Reversal_Down,Reversal,🔴 DOWN,22%,2/9 (3915)
TSLA,±2.1%,5,5,+--+,4D_Mixed_+--+,Mixed,🟢 UP,36%,4/11 (3915)
TSLA,±2.1%,5,5,+---,4D_Reversal_Down,Reversal,🔴 DOWN,60%,9/15 (3915)
TSLA,±2.1%,5,5,-+++,4D_Reversal_Up,Reversal,🟢 UP,78%,11/14 (3915)
TSLA,±2.1%,5,5,-++-,4D_Mixed_-++-,Mixed,🟢 UP,77%,7/9 (3915)
TSLA,±2.1%,5,5,-+-+,4D_Reversal_Up,Reversal,🟢 UP,76%,10/13 (3915)
TSLA,±2.1%,5,5,-+--,4D_Mixed_-+--,Mixed,🟢 UP,62%,5/8 (3915)
TSLA,±2.1%,5,5,--++,4D_Reversal_Up,Reversal,🟢 UP,53%,8/15 (3915)
TSLA,±2.1%,5,5,--+-,4D_Mixed_--+-,Mixed,🟢 UP,53%,7/13 (3915)
TSLA,±2.1%,5,5,---+,4D_Reversal_Up,Reversal,🔴 DOWN,55%,10/18 (3915)
TSLA,±2.1%,5,5,----,4_Days_Down,Trend,🟢 UP,73%,11/15 (3915)
TSLA,±2.1%,5,5,+++++,Streak_Up_5,Breakout,🔴 DOWN,50%,2/4 (3915)
TSLA,±2.1%,5,5,-----,Streak_Down_5,Breakout,🟢 UP,100%,3/3 (3915)
NVDA,±1.7%,5,6,+,1_Days_Up,Trend,🟢 UP,50%,615/1217 (5000)
NVDA,±1.7%,5,6,-,1_Days_Down,Trend,🟢 UP,54%,584/1063 (5000)
NVDA,±1.7%,5,6,++,2_Days_Up,Trend,🟢 UP,51%,152/298 (5000)
NVDA,±1.7%,5,6,+-,2D_Reversal_Down,Reversal,🟢 UP,53%,153/286 (5000)
NVDA,±1.7%,5,6,-+,2D_Reversal_Up,Reversal,🔴 DOWN,45%,151/331 (5000)
NVDA,±1.7%,5,6,--,2_Days_Down,Trend,🟢 UP,54%,146/267 (5000)
NVDA,±1.7%,5,6,+++,3_Days_Up,Trend,🔴 DOWN,49%,39/79 (5000)
NVDA,±1.7%,5,6,++-,3D_Reversal_Down,Reversal,🟢 UP,53%,38/71 (5000)
NVDA,±1.7%,5,6,+-+,3D_Mixed_+-+,Mixed,🟢 UP,48%,44/90 (5000)
NVDA,±1.7%,5,6,+--,3D_Reversal_Down,Reversal,🟢 UP,53%,43/81 (5000)
NVDA,±1.7%,5,6,-++,3D_Reversal_Up,Reversal,🟢 UP,51%,44/85 (5000)
NVDA,±1.7%,5,6,-+-,3D_Mixed_-+-,Mixed,🟢 UP,54%,55/101 (5000)
NVDA,±1.7%,5,6,--+,3D_Reversal_Up,Reversal,🔴 DOWN,41%,38/91 (5000)
NVDA,±1.7%,5,6,---,3_Days_Down,Trend,🟢 UP,59%,47/79 (5000)
NVDA,±1.7%,5,6,++++,4_Days_Up,Trend,🔴 DOWN,29%,5/17 (5000)
NVDA,±1.7%,5,6,+++-,4D_Reversal_Down,Reversal,🔴 DOWN,30%,6/20 (5000)
NVDA,±1.7%,5,6,++-+,4D_Mixed_++-+,Mixed,🔴 DOWN,25%,7/27 (5000)
NVDA,±1.7%,5,6,++--,4D_Reversal_Down,Reversal,🟢 UP,54%,12/22 (5000)
NVDA,±1.7%,5,6,+-++,4D_Mixed_+-++,Mixed,🔴 DOWN,57%,16/28 (5000)
NVDA,±1.7%,5,6,+-+-,4D_Reversal_Down,Reversal,🟢 UP,46%,12/26 (5000)
NVDA,±1.7%,5,6,+--+,4D_Mixed_+--+,Mixed,🔴 DOWN,43%,14/32 (5000)
NVDA,±1.7%,5,6,+---,4D_Reversal_Down,Reversal,🟢 UP,60%,15/25 (5000)
NVDA,±1.7%,5,6,-+++,4D_Reversal_Up,Reversal,🔴 DOWN,50%,13/26 (5000)
NVDA,±1.7%,5,6,-++-,4D_Mixed_-++-,Mixed,🟢 UP,72%,16/22 (5000)
NVDA,±1.7%,5,6,-+-+,4D_Reversal_Up,Reversal,🟢 UP,54%,19/35 (5000)
NVDA,±1.7%,5,6,-+--,4D_Mixed_-+--,Mixed,🟢 UP,53%,17/32 (5000)
NVDA,±1.7%,5,6,--++,4D_Reversal_Up,Reversal,🟢 UP,54%,13/24 (5000)
NVDA,±1.7%,5,6,--+-,4D_Mixed_--+-,Mixed,🟢 UP,54%,20/37 (5000)
NVDA,±1.7%,5,6,---+,4D_Reversal_Up,Reversal,🔴 DOWN,34%,10/29 (5000)
NVDA,±1.7%,5,6,----,4_Days_Down,Trend,🟢 UP,65%,15/23 (5000)
NVDA,±1.7%,5,6,+++++,Streak_Up_5,Breakout,🔴 DOWN,0%,0/2 (5000)
NVDA,±1.7%,5,6,-----,Streak_Down_5,Breakout,🟢 UP,50%,2/4 (5000)
NVDA,±1.7%,5,6,------,Streak_Down_6,Breakout,🔴 DOWN,0%,0/1 (5000)
AVGO,±2.2%,4,4,+,1_Days_Up,Trend,🟢 UP,50%,287/565 (4140)
AVGO,±2.2%,4,4,-,1_Days_Down,Trend,🟢 UP,55%,268/479 (4140)
AVGO,±2.2%,4,4,++,2_Days_Up,Trend,🟢 UP,49%,45/91 (4140)
AVGO,±2.2%,4,4,+-,2D_Reversal_Down,Reversal,🔴 DOWN,53%,48/90 (4140)
AVGO,±2.2%,4,4,-+,2D_Reversal_Up,Reversal,🔴 DOWN,47%,45/95 (4140)
AVGO,±2.2%,4,4,--,2_Days_Down,Trend,🟢 UP,52%,36/68 (4140)
AVGO,±2.2%,4,4,+++,3_Days_Up,Trend,🟢 UP,46%,7/15 (4140)
AVGO,±2.2%,4,4,++-,3D_Reversal_Down,Reversal,🟢 UP,46%,7/15 (4140)
AVGO,±2.2%,4,4,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,50%,8/16 (4140)
AVGO,±2.2%,4,4,+--,3D_Reversal_Down,Reversal,🟢 UP,50%,9/18 (4140)
AVGO,±2.2%,4,4,-++,3D_Reversal_Up,Reversal,🟢 UP,52%,9/17 (4140)
AVGO,±2.2%,4,4,-+-,3D_Mixed_-+-,Mixed,🔴 DOWN,47%,10/21 (4140)
AVGO,±2.2%,4,4,--+,3D_Reversal_Up,Reversal,🔴 DOWN,61%,8/13 (4140)
AVGO,±2.2%,4,4,---,3_Days_Down,Trend,🟢 UP,58%,7/12 (4140)
AVGO,±2.2%,4,4,++++,4_Days_Up,Trend,🔴 DOWN,33%,1/3 (4140)
AVGO,±2.2%,4,4,+++-,4D_Reversal_Down,Reversal,🟢 UP,50%,2/4 (4140)
AVGO,±2.2%,4,4,++-+,4D_Mixed_++-+,Mixed,🔴 DOWN,0%,0/3 (4140)
AVGO,±2.2%,4,4,++--,4D_Reversal_Down,Reversal,🟢 UP,50%,1/2 (4140)
AVGO,±2.2%,4,4,+-++,4D_Mixed_+-++,Mixed,🟢 UP,100%,1/1 (4140)
AVGO,±2.2%,4,4,+-+-,4D_Reversal_Down,Reversal,🟢 UP,75%,3/4 (4140)
AVGO,±2.2%,4,4,+--+,4D_Mixed_+--+,Mixed,🔴 DOWN,50%,2/4 (4140)
AVGO,±2.2%,4,4,+---,4D_Reversal_Down,Reversal,🟢 UP,100%,3/3 (4140)
AVGO,±2.2%,4,4,-+++,4D_Reversal_Up,Reversal,🟢 UP,66%,2/3 (4140)
AVGO,±2.2%,4,4,-++-,4D_Mixed_-++-,Mixed,🟢 UP,66%,2/3 (4140)
AVGO,±2.2%,4,4,-+-+,4D_Reversal_Up,Reversal,🔴 DOWN,40%,2/5 (4140)
AVGO,±2.2%,4,4,-+--,4D_Mixed_-+--,Mixed,🔴 DOWN,42%,3/7 (4140)
AVGO,±2.2%,4,4,--++,4D_Reversal_Up,Reversal,🟢 UP,100%,2/2 (4140)
AVGO,±2.2%,4,4,--+-,4D_Mixed_--+-,Mixed,🟢 UP,100%,2/2 (4140)
AVGO,±2.2%,4,4,---+,4D_Reversal_Up,Reversal,🔴 DOWN,33%,1/3 (4140)
AVGO,±2.2%,4,4,----,4_Days_Down,Trend,🟢 UP,100%,1/1 (4140)
PEP,±1.1%,4,6,+,1_Days_Up,Trend,🔴 DOWN,46%,282/607 (5000)
PEP,±1.1%,4,6,-,1_Days_Down,Trend,🟢 UP,51%,282/546 (5000)
PEP,±1.1%,4,6,++,2_Days_Up,Trend,🔴 DOWN,40%,34/84 (5000)
PEP,±1.1%,4,6,+-,2D_Reversal_Down,Reversal,🔴 DOWN,42%,45/105 (5000)
PEP,±1.1%,4,6,-+,2D_Reversal_Up,Reversal,🔴 DOWN,40%,40/100 (5000)
PEP,±1.1%,4,6,--,2_Days_Down,Trend,🟢 UP,53%,42/79 (5000)
PEP,±1.1%,4,6,+++,3_Days_Up,Trend,🔴 DOWN,50%,6/12 (5000)
PEP,±1.1%,4,6,++-,3D_Reversal_Down,Reversal,🔴 DOWN,35%,6/17 (5000)
PEP,±1.1%,4,6,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,38%,7/18 (5000)
PEP,±1.1%,4,6,+--,3D_Reversal_Down,Reversal,🟢 UP,57%,15/26 (5000)
PEP,±1.1%,4,6,-++,3D_Reversal_Up,Reversal,🔴 DOWN,37%,6/16 (5000)
PEP,±1.1%,4,6,-+-,3D_Mixed_-+-,Mixed,🔴 DOWN,51%,16/31 (5000)
PEP,±1.1%,4,6,--+,3D_Reversal_Up,Reversal,🔴 DOWN,37%,9/24 (5000)
PEP,±1.1%,4,6,---,3_Days_Down,Trend,🔴 DOWN,43%,7/16 (5000)
PEP,±1.1%,4,6,++++,4_Days_Up,Trend,🔴 DOWN,0%,0/1 (5000)
