status,symbol,price,is_tradeable,acc_score,rr_score,change_pct,pattern,forecast_dir,forecast_label,strategy_name,confidence,total_p,total_n,avg_return,total_events,winning_count,stats,breakdown,threshold,total_bars,group,exchange,_sort_prob
MATCH_FOUND,STGT,9.05,False,56.7,1.0,-0.5494505494505377,--++---,-1,DOWN,MEAN_REVERSION (VOTING),13.400000000000006,0,282,-0.2667600120559179,497,282,282,-++---:1/0(PW); ++---:2/1(PW); +---:16/8(NW); ---:37/26(N); --:76/59(N); -:169/130(N),0.5,1005,GROUP_A_THAI,SET,56.7
MATCH_FOUND,TIDLOR,20.0,False,56.0,1.0,-1.9607843137254832,-,-1,DOWN,MEAN_REVERSION (VOTING),12.0,0,164,-0.3129746800968334,293,164,164,-:164/129(N),0.5,1005,GROUP_A_THAI,SET,56.0
MATCH_FOUND,TRUE,14.4,False,52.2,1.0,-1.3698630136986254,+-+-,1,UP,MEAN_REVERSION (VOTING),4.400000000000006,117,0,0.2336415998305236,224,117,117,+-+-:6/5(PW); -+-:15/10(PW); +-:36/34(P); -:81/73(P),0.5,726,GROUP_A_THAI,SET,52.2
MATCH_FOUND,WHA,4.34,False,53.4,1.0,-1.3636363636363749,+-++--,-1,DOWN,MEAN_REVERSION (VOTING),6.799999999999997,43,150,-0.22787728614227873,281,150,150,+-++--:2/0(NW); -++--:5/1(NW); ++--:9/4(NW); +--:28/14(N); --:43/42(P); -:122/117(N),0.5,1005,GROUP_A_THAI,SET,53.4
MATCH_FOUND,AMATA,19.4,False,51.6,1.0,-0.5128205128205201,-,1,UP,MEAN_REVERSION (VOTING),3.200000000000003,130,0,0.023171466971656365,252,130,130,-:130/122(P),0.5,1005,GROUP_A_THAI,SET,51.6
MATCH_FOUND,AP,9.15,False,50.7,1.0,-2.1390374331550728,+--++--,1,UP,MEAN_REVERSION (VOTING),1.4000000000000057,178,20,0.12611342421790345,351,178,178,+--++--:2/0(NW); --++--:4/1(NW); -++--:5/2(NW); ++--:7/7(TW); +--:20/19(N); --:52/48(P); -:126/125(P),0.5,1005,GROUP_A_THAI,SET,50.7
MATCH_FOUND,BAM,7.55,False,53.5,1.0,0.6666666666666643,+,-1,DOWN,MEAN_REVERSION (VOTING),7.0,0,121,0.04998649255731761,226,121,121,+:121/105(N),0.5,1005,GROUP_A_THAI,SET,53.5
MATCH_FOUND,BCH,11.0,True,60.9,1.0,0.9174311926605472,+++,-1,DOWN,MEAN_REVERSION (VOTING),21.799999999999997,0,167,-0.18876391541378887,274,167,167,+++:12/5(NW); ++:40/22(N); +:127/85(N),0.5,1005,GROUP_A_THAI,SET,60.9
MATCH_FOUND,BCP,37.5,False,54.3,1.0,0.6711409395973155,++-+,-1,DOWN,MEAN_REVERSION (VOTING),8.599999999999994,0,183,-0.17029714260155304,337,183,183,++-+:9/7(PW); +-+:22/22(T); -+:60/50(N); +:123/104(N),0.5,1005,GROUP_A_THAI,SET,54.3
MATCH_FOUND,BCPG,8.05,False,56.0,1.0,-4.733727810650871,--+---,-1,DOWN,MEAN_REVERSION (VOTING),12.0,0,312,-0.18868697320341712,557,312,312,--+---:6/0(NW); -+---:10/6(NW); +---:16/10(NW); ---:46/34(N); --:86/72(N); -:180/139(N),0.5,1005,GROUP_A_THAI,SET,56.0
MATCH_FOUND,BYD,0.67,True,61.7,1.0,4.687500000000004,+,-1,DOWN,MEAN_REVERSION (VOTING),23.400000000000006,0,142,0.31994541385469805,230,142,142,+:142/88(N),0.5,1005,GROUP_A_THAI,SET,61.7
MATCH_FOUND,CK,17.5,False,51.0,1.0,-1.68539325842697,+--+++-,-1,DOWN,MEAN_REVERSION (VOTING),2.0,0,130,0.00028248217779758793,255,130,130,--+++-:0/0(TW); -+++-:2/2(TW); +++-:7/4(NW); ++-:18/11(NW); +-:43/43(T); -:130/125(N),0.5,1005,GROUP_A_THAI,SET,51.0
MATCH_FOUND,CKP,2.54,False,54.6,1.0,-0.7812500000000007,-,-1,DOWN,MEAN_REVERSION (VOTING),9.200000000000003,0,166,-0.15831189108408752,304,166,166,-:166/138(N),0.5,1005,GROUP_A_THAI,SET,54.6
