Symbol,Threshold,Max_Streak_Pos,Max_Streak_Neg,Pattern,Pattern_Name,Category,Chance,Prob,Stats
SAWAD,±3.9%,5,3,-++,3D_Reversal_Up,Reversal,🟢 UP,33%,1/3 (2848)
SAWAD,±3.9%,5,3,-+-,3D_Mixed_-+-,Mixed,🔴 DOWN,50%,2/4 (2848)
SAWAD,±3.9%,5,3,--+,3D_Reversal_Up,Reversal,🔴 DOWN,66%,2/3 (2848)
SAWAD,±3.9%,5,3,---,3_Days_Down,Trend,🟢 UP,100%,1/1 (2848)
SAWAD,±3.9%,5,3,++++,4_Days_Up,Trend,🔴 DOWN,50%,1/2 (2848)
SAWAD,±3.9%,5,3,+++-,4D_Reversal_Down,Reversal,🔴 DOWN,0%,0/1 (2848)
SAWAD,±3.9%,5,3,++-+,4D_Mixed_++-+,Mixed,🔴 DOWN,0%,0/1 (2848)
SAWAD,±3.9%,5,3,+-++,4D_Mixed_+-++,Mixed,🟢 UP,100%,1/1 (2848)
SAWAD,±3.9%,5,3,+-+-,4D_Reversal_Down,Reversal,🟢 UP,100%,2/2 (2848)
SAWAD,±3.9%,5,3,-+++,4D_Reversal_Up,Reversal,🟢 UP,100%,1/1 (2848)
SAWAD,±3.9%,5,3,-+-+,4D_Reversal_Up,Reversal,🟢 UP,50%,1/2 (2848)
SAWAD,±3.9%,5,3,-+--,4D_Mixed_-+--,Mixed,🔴 DOWN,50%,1/2 (2848)
SAWAD,±3.9%,5,3,--+-,4D_Mixed_--+-,Mixed,🔴 DOWN,0%,0/1 (2848)
SAWAD,±3.9%,5,3,---+,4D_Reversal_Up,Reversal,🟢 UP,100%,1/1 (2848)
SAWAD,±3.9%,5,3,+++++,Streak_Up_5,Breakout,🔴 DOWN,0%,0/1 (2848)
SCB,±1.0%,8,5,+,1_Days_Up,Trend,🟢 UP,43%,485/1103 (5000)
SCB,±1.0%,8,5,-,1_Days_Down,Trend,🔴 DOWN,44%,484/1092 (5000)
SCB,±1.0%,8,5,++,2_Days_Up,Trend,🟢 UP,45%,128/283 (5000)
SCB,±1.0%,8,5,+-,2D_Reversal_Down,Reversal,🔴 DOWN,39%,98/248 (5000)
SCB,±1.0%,8,5,-+,2D_Reversal_Up,Reversal,🟢 UP,50%,144/288 (5000)
SCB,±1.0%,8,5,--,2_Days_Down,Trend,🟢 UP,47%,144/306 (5000)
SCB,±1.0%,8,5,+++,3_Days_Up,Trend,🟢 UP,46%,39/84 (5000)
SCB,±1.0%,8,5,++-,3D_Reversal_Down,Reversal,🔴 DOWN,39%,31/79 (5000)
SCB,±1.0%,8,5,+-+,3D_Mixed_+-+,Mixed,🟢 UP,58%,35/60 (5000)
SCB,±1.0%,8,5,+--,3D_Reversal_Down,Reversal,🔴 DOWN,44%,35/78 (5000)
SCB,±1.0%,8,5,-++,3D_Reversal_Up,Reversal,🟢 UP,37%,30/80 (5000)
SCB,±1.0%,8,5,-+-,3D_Mixed_-+-,Mixed,🟢 UP,50%,34/67 (5000)
SCB,±1.0%,8,5,--+,3D_Reversal_Up,Reversal,🟢 UP,47%,46/96 (5000)
SCB,±1.0%,8,5,---,3_Days_Down,Trend,🟢 UP,55%,49/89 (5000)
SCB,±1.0%,8,5,++++,4_Days_Up,Trend,🟢 UP,46%,12/26 (5000)
SCB,±1.0%,8,5,+++-,4D_Reversal_Down,Reversal,🔴 DOWN,43%,10/23 (5000)
SCB,±1.0%,8,5,++-+,4D_Mixed_++-+,Mixed,🔴 DOWN,45%,9/20 (5000)
SCB,±1.0%,8,5,++--,4D_Reversal_Down,Reversal,🔴 DOWN,33%,10/30 (5000)
SCB,±1.0%,8,5,+-++,4D_Mixed_+-++,Mixed,🟢 UP,42%,8/19 (5000)
SCB,±1.0%,8,5,+-+-,4D_Reversal_Down,Reversal,🟢 UP,46%,6/13 (5000)
SCB,±1.0%,8,5,+--+,4D_Mixed_+--+,Mixed,🟢 UP,66%,14/21 (5000)
SCB,±1.0%,8,5,+---,4D_Reversal_Down,Reversal,🟢 UP,54%,13/24 (5000)
SCB,±1.0%,8,5,-+++,4D_Reversal_Up,Reversal,🟢 UP,43%,10/23 (5000)
SCB,±1.0%,8,5,-++-,4D_Mixed_-++-,Mixed,🔴 DOWN,36%,11/30 (5000)
SCB,±1.0%,8,5,-+-+,4D_Reversal_Up,Reversal,🟢 UP,75%,15/20 (5000)
SCB,±1.0%,8,5,-+--,4D_Mixed_-+--,Mixed,🟢 UP,57%,8/14 (5000)
SCB,±1.0%,8,5,--++,4D_Reversal_Up,Reversal,🟢 UP,33%,10/30 (5000)
SCB,±1.0%,8,5,--+-,4D_Mixed_--+-,Mixed,🟢 UP,51%,15/29 (5000)
SCB,±1.0%,8,5,---+,4D_Reversal_Up,Reversal,🟢 UP,41%,15/36 (5000)
SCB,±1.0%,8,5,----,4_Days_Down,Trend,🟢 UP,63%,14/22 (5000)
SCB,±1.0%,8,5,+++++,Streak_Up_5,Breakout,🟢 UP,66%,6/9 (5000)
SCB,±1.0%,8,5,-----,Streak_Down_5,Breakout,🟢 UP,75%,3/4 (5000)
SCB,±1.0%,8,5,++++++,Streak_Up_6,Breakout,🟢 UP,60%,3/5 (5000)
SCB,±1.0%,8,5,+++++++,Streak_Up_7,Breakout,🔴 DOWN,33%,1/3 (5000)
SCB,±1.0%,8,5,++++++++,Streak_Up_8,Breakout,🔴 DOWN,0%,0/1 (5000)
SCC,±2.5%,4,3,+,1_Days_Up,Trend,🟢 UP,42%,103/245 (5000)
SCC,±2.5%,4,3,-,1_Days_Down,Trend,🟢 UP,49%,110/224 (5000)
SCC,±2.5%,4,3,++,2_Days_Up,Trend,🔴 DOWN,34%,13/38 (5000)
SCC,±2.5%,4,3,+-,2D_Reversal_Down,Reversal,🟢 UP,36%,7/19 (5000)
SCC,±2.5%,4,3,-+,2D_Reversal_Up,Reversal,🔴 DOWN,31%,7/22 (5000)
SCC,±2.5%,4,3,--,2_Days_Down,Trend,🟢 UP,56%,13/23 (5000)
SCC,±2.5%,4,3,+++,3_Days_Up,Trend,🟢 UP,50%,2/4 (5000)
SCC,±2.5%,4,3,++-,3D_Reversal_Down,Reversal,🟢 UP,50%,3/6 (5000)
SCC,±2.5%,4,3,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,50%,1/2 (5000)
SCC,±2.5%,4,3,+--,3D_Reversal_Down,Reversal,🔴 DOWN,0%,0/1 (5000)
SCC,±2.5%,4,3,-++,3D_Reversal_Up,Reversal,🔴 DOWN,0%,0/3 (5000)
SCC,±2.5%,4,3,-+-,3D_Mixed_-+-,Mixed,🔴 DOWN,0%,0/3 (5000)
SCC,±2.5%,4,3,--+,3D_Reversal_Up,Reversal,🟢 UP,33%,1/3 (5000)
SCC,±2.5%,4,3,---,3_Days_Down,Trend,🟢 UP,50%,1/2 (5000)
SCC,±2.5%,4,3,++++,4_Days_Up,Trend,🟢 UP,100%,1/1 (5000)
SCC,±2.5%,4,3,++-+,4D_Mixed_++-+,Mixed,🟢 UP,100%,1/1 (5000)
SCC,±2.5%,4,3,+-+-,4D_Reversal_Down,Reversal,🔴 DOWN,0%,0/1 (5000)
SCC,±2.5%,4,3,-++-,4D_Mixed_-++-,Mixed,🟢 UP,100%,2/2 (5000)
SCC,±2.5%,4,3,--++,4D_Reversal_Up,Reversal,🔴 DOWN,0%,0/1 (5000)
SCC,±2.5%,4,3,--+-,4D_Mixed_--+-,Mixed,🔴 DOWN,0%,0/1 (5000)
SCC,±2.5%,4,3,---+,4D_Reversal_Up,Reversal,🔴 DOWN,0%,0/1 (5000)
SCGP,±3.2%,2,2,+,1_Days_Up,Trend,🔴 DOWN,36%,31/84 (1272)
SCGP,±3.2%,2,2,-,1_Days_Down,Trend,🟢 UP,38%,28/72 (1272)
SCGP,±3.2%,2,2,++,2_Days_Up,Trend,🔴 DOWN,16%,1/6 (1272)
SCGP,±3.2%,2,2,+-,2D_Reversal_Down,Reversal,🔴 DOWN,25%,2/8 (1272)
SCGP,±3.2%,2,2,-+,2D_Reversal_Up,Reversal,🔴 DOWN,0%,0/8 (1272)
SCGP,±3.2%,2,2,--,2_Days_Down,Trend,🟢 UP,16%,1/6 (1272)
SCGP,±3.2%,2,2,++-,3D_Reversal_Down,Reversal,🔴 DOWN,0%,0/2 (1272)
SCGP,±3.2%,2,2,+-+,3D_Mixed_+-+,Mixed,⚪ SIDE,0%,0/1 (1272)
SCGP,±3.2%,2,2,+--,3D_Reversal_Down,Reversal,⚪ SIDE,0%,0/2 (1272)
SCGP,±3.2%,2,2,-+-,3D_Mixed_-+-,Mixed,🔴 DOWN,0%,0/1 (1272)
SCGP,±3.2%,2,2,--+,3D_Reversal_Up,Reversal,⚪ SIDE,0%,0/1 (1272)
STA,±2.4%,6,5,+,1_Days_Up,Trend,🟢 UP,38%,254/652 (5000)
STA,±2.4%,6,5,-,1_Days_Down,Trend,🔴 DOWN,46%,262/567 (5000)
STA,±2.4%,6,5,++,2_Days_Up,Trend,🟢 UP,40%,51/126 (5000)
STA,±2.4%,6,5,+-,2D_Reversal_Down,Reversal,🔴 DOWN,46%,51/109 (5000)
STA,±2.4%,6,5,-+,2D_Reversal_Up,Reversal,🔴 DOWN,42%,38/89 (5000)
STA,±2.4%,6,5,--,2_Days_Down,Trend,🟢 UP,47%,44/93 (5000)
STA,±2.4%,6,5,+++,3_Days_Up,Trend,🟢 UP,50%,16/32 (5000)
STA,±2.4%,6,5,++-,3D_Reversal_Down,Reversal,🔴 DOWN,37%,9/24 (5000)
STA,±2.4%,6,5,+-+,3D_Mixed_+-+,Mixed,🟢 UP,36%,7/19 (5000)
STA,±2.4%,6,5,+--,3D_Reversal_Down,Reversal,🟢 UP,44%,8/18 (5000)
STA,±2.4%,6,5,-++,3D_Reversal_Up,Reversal,🟢 UP,57%,8/14 (5000)
STA,±2.4%,6,5,-+-,3D_Mixed_-+-,Mixed,🟢 UP,66%,12/18 (5000)
STA,±2.4%,6,5,--+,3D_Reversal_Up,Reversal,🔴 DOWN,45%,9/20 (5000)
STA,±2.4%,6,5,---,3_Days_Down,Trend,🔴 DOWN,50%,9/18 (5000)
STA,±2.4%,6,5,++++,4_Days_Up,Trend,🟢 UP,27%,3/11 (5000)
STA,±2.4%,6,5,+++-,4D_Reversal_Down,Reversal,🔴 DOWN,60%,3/5 (5000)
STA,±2.4%,6,5,++-+,4D_Mixed_++-+,Mixed,🟢 UP,50%,2/4 (5000)
STA,±2.4%,6,5,++--,4D_Reversal_Down,Reversal,🟢 UP,50%,3/6 (5000)
STA,±2.4%,6,5,+-++,4D_Mixed_+-++,Mixed,🟢 UP,50%,2/4 (5000)
STA,±2.4%,6,5,+-+-,4D_Reversal_Down,Reversal,🔴 DOWN,66%,2/3 (5000)
STA,±2.4%,6,5,+--+,4D_Mixed_+--+,Mixed,🔴 DOWN,33%,2/6 (5000)
STA,±2.4%,6,5,+---,4D_Reversal_Down,Reversal,🔴 DOWN,40%,2/5 (5000)
STA,±2.4%,6,5,-+++,4D_Reversal_Up,Reversal,🔴 DOWN,40%,2/5 (5000)
STA,±2.4%,6,5,-++-,4D_Mixed_-++-,Mixed,🔴 DOWN,0%,0/1 (5000)
STA,±2.4%,6,5,-+-+,4D_Reversal_Up,Reversal,🔴 DOWN,20%,1/5 (5000)
STA,±2.4%,6,5,-+--,4D_Mixed_-+--,Mixed,🔴 DOWN,25%,1/4 (5000)
STA,±2.4%,6,5,--++,4D_Reversal_Up,Reversal,🟢 UP,75%,3/4 (5000)
STA,±2.4%,6,5,--+-,4D_Mixed_--+-,Mixed,🟢 UP,83%,5/6 (5000)
STA,±2.4%,6,5,---+,4D_Reversal_Up,Reversal,🔴 DOWN,33%,2/6 (5000)
STA,±2.4%,6,5,----,4_Days_Down,Trend,🔴 DOWN,60%,3/5 (5000)
STA,±2.4%,6,5,+++++,Streak_Up_5,Breakout,🔴 DOWN,33%,1/3 (5000)
STA,±2.4%,6,5,-----,Streak_Down_5,Breakout,🟢 UP,100%,2/2 (5000)
STA,±2.4%,6,5,++++++,Streak_Up_6,Breakout,🔴 DOWN,0%,0/1 (5000)
STGT,±2.3%,4,4,+,1_Days_Up,Trend,🟢 UP,39%,72/181 (1345)
STGT,±2.3%,4,4,-,1_Days_Down,Trend,🔴 DOWN,40%,85/208 (1345)
STGT,±2.3%,4,4,++,2_Days_Up,Trend,🔴 DOWN,35%,11/31 (1345)
STGT,±2.3%,4,4,+-,2D_Reversal_Down,Reversal,🟢 UP,42%,12/28 (1345)
STGT,±2.3%,4,4,-+,2D_Reversal_Up,Reversal,🟢 UP,34%,12/35 (1345)
STGT,±2.3%,4,4,--,2_Days_Down,Trend,🟢 UP,45%,18/40 (1345)
STGT,±2.3%,4,4,+++,3_Days_Up,Trend,🟢 UP,75%,3/4 (1345)
STGT,±2.3%,4,4,++-,3D_Reversal_Down,Reversal,🔴 DOWN,50%,2/4 (1345)
STGT,±2.3%,4,4,+-+,3D_Mixed_+-+,Mixed,🟢 UP,25%,1/4 (1345)
STGT,±2.3%,4,4,+--,3D_Reversal_Down,Reversal,🔴 DOWN,0%,0/1 (1345)
STGT,±2.3%,4,4,-++,3D_Reversal_Up,Reversal,🟢 UP,55%,5/9 (1345)
STGT,±2.3%,4,4,-+-,3D_Mixed_-+-,Mixed,🟢 UP,42%,3/7 (1345)
STGT,±2.3%,4,4,--+,3D_Reversal_Up,Reversal,🟢 UP,36%,4/11 (1345)
STGT,±2.3%,4,4,---,3_Days_Down,Trend,🟢 UP,50%,4/8 (1345)
STGT,±2.3%,4,4,++++,4_Days_Up,Trend,🟢 UP,100%,1/1 (1345)
STGT,±2.3%,4,4,++--,4D_Reversal_Down,Reversal,🔴 DOWN,0%,0/1 (1345)
STGT,±2.3%,4,4,+-++,4D_Mixed_+-++,Mixed,🟢 UP,100%,1/1 (1345)
STGT,±2.3%,4,4,-+++,4D_Reversal_Up,Reversal,🟢 UP,50%,1/2 (1345)
STGT,±2.3%,4,4,-++-,4D_Mixed_-++-,Mixed,🔴 DOWN,0%,0/1 (1345)
STGT,±2.3%,4,4,-+-+,4D_Reversal_Up,Reversal,🔴 DOWN,0%,0/1 (1345)
STGT,±2.3%,4,4,--++,4D_Reversal_Up,Reversal,🔴 DOWN,66%,2/3 (1345)
STGT,±2.3%,4,4,--+-,4D_Mixed_--+-,Mixed,🟢 UP,50%,1/2 (1345)
STGT,±2.3%,4,4,---+,4D_Reversal_Up,Reversal,🟢 UP,50%,1/2 (1345)
STGT,±2.3%,4,4,----,4_Days_Down,Trend,🟢 UP,66%,2/3 (1345)
